Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,2,344,2,2,3,1,87,52,420,540,2,5
167,10,180,10,2,3,1,32,4,420,540,4,5
168,6,379,7,1,3,2,64,13,180,300,2,5
169,4,531,6,1,3,2,11,54,180,300,2,5
170,6,2,7,2,3,2,7,82,300,600,2,5
171,14,544,15,2,3,2,76,79,60,180,3,5
172,13,296,13,2,3,2,31,65,300,420,1,5
173,8,534,10,1,3,1,91,57,0,300,3,5
174,2,28,2,1,3,2,1,12,60,180,1,5
175,8,313,8,2,3,1,96,7,420,540,4,5
176,7,128,7,1,3,2,68,60,180,300,2,5
177,6,216,6,2,3,1,50,14,420,540,2,5
178,7,530,8,1,3,2,58,52,0,300,4,5
179,9,550,11,2,3,1,22,4,0,300,2,5
180,5,52,5,1,3,2,90,43,60,180,4,5
181,10,76,11,2,3,2,29,5,60,180,2,5
182,11,444,13,1,3,1,73,3,60,180,2,5
183,9,589,10,2,3,1,35,56,300,420,1,5
184,5,498,7,1,3,2,99,68,0,300,1,5
185,6,124,6,2,3,2,75,13,420,540,1,5
186,6,325,6,2,3,1,51,50,420,540,4,5
187,6,158,6,2,3,2,63,76,420,540,4,5
188,11,66,12,1,3,2,2,3,60,180,2,5
189,4,419,4,2,3,2,87,53,420,540,3,5
190,8,341,8,2,3,1,22,13,420,540,1,5
191,5,435,6,2,3,2,20,80,180,300,1,5
192,12,379,13,1,3,1,60,1,0,300,4,5
193,1,269,1,2,3,2,17,50,420,540,1,5
194,5,34,5,1,3,1,68,18,60,180,1,5
195,5,172,5,1,3,1,57,6,180,300,4,5
196,1,150,2,2,3,2,84,84,180,300,1,5
197,12,217,12,2,3,2,48,1,420,540,2,5
198,2,89,2,1,3,1,7,1,180,300,2,5
199,9,110,9,1,3,1,66,29,180,300,2,5
200,1,192,2,2,3,1,33,53,420,540,3,5
201,1,130,1,1,3,1,79,56,180,300,1,5
202,5,403,7,1,3,2,4,40,0,300,4,5
203,7,430,9,1,3,2,15,70,0,300,4,5
204,13,146,14,1,3,1,94,26,180,300,3,5
205,5,14,5,1,3,2,100,23,60,180,3,5
206,10,356,10,2,3,1,82,27,420,540,1,5
207,14,554,16,2,3,2,24,59,180,300,4,5
208,14,572,15,1,3,1,13,12,60,180,3,5
209,2,577,4,2,3,2,66,58,0,300,1,5
210,8,522,9,2,3,2,68,77,0,300,4,5
211,6,379,6,2,3,1,19,68,420,540,1,5
212,10,479,12,1,3,1,34,75,0,300,2,5
213,9,308,10,2,3,2,89,82,300,600,2,5
214,12,107,12,1,3,1,43,42,180,300,3,5
215,10,205,10,2,3,2,46,87,420,540,2,5
216,14,165,15,1,3,2,87,27,0,300,3,5
217,3,230,3,2,3,2,2,68,420,540,2,5
218,1,177,2,1,3,2,21,53,60,180,3,5
219,10,452,11,1,3,2,56,24,180,300,3,5
220,10,145,10,1,3,2,43,87,180,300,1,5
221,5,108,5,1,3,1,59,39,180,300,1,5
222,13,126,13,1,3,1,34,94,180,300,2,5
223,12,450,14,2,3,2,32,32,300,600,4,5
224,1,141,2,1,3,2,68,71,60,180,3,5
225,2,151,3,2,3,1,26,40,60,180,4,5
226,7,227,7,2,3,2,40,90,420,540,4,5
227,7,92,8,2,3,1,44,78,60,180,1,5
228,2,426,3,1,3,2,88,67,60,180,4,5
229,1,488,3,2,3,2,75,52,300,420,2,5
230,1,261,2,1,3,2,56,89,0,300,4,5
231,9,450,10,2,3,1,39,20,420,540,4,5
232,2,129,3,1,3,1,58,55,180,300,2,5
233,1,422,3,1,3,1,19,59,60,180,1,5
234,4,507,6,1,3,1,64,19,0,300,2,5
235,12,524,14,1,3,2,73,20,180,300,3,5
236,10,128,10,1,3,2,45,99,180,300,4,5
237,9,101,10,1,3,1,45,65,0,300,1,5
238,5,140,7,2,3,1,35,89,0,300,1,5
239,10,160,10,2,3,2,14,97,300,600,2,5
240,7,123,7,1,3,1,74,3,180,300,3,5
241,2,437,4,1,3,1,81,42,60,180,4,5
242,12,112,13,2,3,1,28,19,420,540,1,5
243,5,114,6,2,3,2,25,34,0,300,1,5
244,12,261,12,2,3,1,70,6,300,420,4,5
245,10,555,11,1,3,2,79,85,180,300,4,5
246,7,15,7,2,3,2,46,47,180,300,2,5
247,1,575,2,2,3,1,24,6,420,540,3,5
248,9,600,11,1,3,2,13,32,0,300,4,5
249,4,379,4,2,3,2,58,82,420,540,4,5
250,8,499,9,2,3,2,17,11,0,300,3,5
251,3,593,4,1,3,2,42,5,60,180,2,5
252,12,325,12,2,3,2,78,76,420,540,4,5
253,12,39,13,1,3,1,21,28,60,180,2,5
254,1,139,1,1,3,2,6,79,180,300,4,5
255,2,321,2,2,3,2,45,33,420,540,2,5
256,1,579,3,1,3,1,28,34,180,300,4,5
257,14,449,16,2,3,2,66,79,60,180,3,5
258,1,492,2,2,3,2,35,58,60,180,2,5
259,2,388,2,2,3,1,23,63,420,540,1,5
260,7,98,7,2,3,2,6,94,180,300,2,5
261,10,254,10,2,3,2,96,79,300,600,4,5
262,13,463,15,1,3,1,24,5,60,180,4,5
263,13,390,13,2,3,1,6,88,420,540,2,5
264,3,81,4,1,3,1,32,7,180,300,3,5
265,5,321,5,2,3,2,30,30,420,540,4,5
266,4,527,6,1,3,2,80,71,60,180,3,5
267,7,396,7,2,3,1,78,36,420,540,2,5
268,7,299,8,2,3,1,77,41,300,420,2,5
269,6,0,7,1,3,1,33,40,60,180,1,5
270,5,524,7,1,3,1,39,71,180,300,4,5
271,3,467,4,2,3,2,36,86,300,600,4,5
272,7,497,8,2,3,2,67,85,60,180,3,5
273,5,368,6,1,3,1,56,14,60,180,1,5
274,7,533,9,1,3,2,96,13,180,300,4,5
275,9,131,9,2,3,1,56,40,420,540,2,5
276,13,380,14,1,3,2,38,11,60,180,3,5
277,12,280,12,2,3,1,94,96,300,420,2,5
278,14,522,16,1,3,1,27,80,0,300,1,5
279,11,188,12,1,3,1,89,57,180,300,2,5
280,12,3,12,2,3,2,67,3,300,600,3,5
281,1,163,1,2,3,2,51,99,300,600,1,5
282,3,32,4,1,3,2,52,25,60,180,4,5
283,5,248,6,1,3,2,94,97,180,300,2,5
284,5,163,5,1,3,1,48,58,180,300,4,5
285,12,111,13,1,3,2,28,66,60,180,3,5
286,14,382,14,2,3,1,44,36,420,540,1,5
287,4,49,6,1,3,1,48,99,180,300,4,5
288,8,98,9,1,3,2,33,48,180,300,1,5
289,12,344,12,2,3,2,91,43,420,540,4,5
290,7,558,8,1,3,2,65,71,180,300,4,5
291,6,156,7,1,3,1,14,94,180,300,3,5
292,3,553,4,2,3,1,72,12,300,600,3,5
293,12,380,12,2,3,1,66,20,420,540,1,5
294,13,53,13,1,3,1,32,39,60,180,4,5
295,3,161,3,1,3,2,7,20,180,300,1,5
296,1,405,1,2,3,1,1,8,420,540,4,5
297,2,260,2,2,3,2,65,5,300,600,2,5
298,10,542,12,1,3,2,45,64,60,180,2,5
299,3,414,3,2,3,2,57,9,420,540,1,5
300,3,56,3,2,3,1,22,7,180,300,3,5
301,5,559,6,1,3,1,65,39,60,180,4,5
302,1,189,1,2,3,1,50,63,420,540,3,5
303,4,536,5,2,3,1,98,63,180,300,1,5
304,12,215,12,2,3,2,89,25,420,540,1,5
305,13,65,14,1,3,1,92,57,180,300,1,5
306,2,200,3,1,3,1,40,32,60,180,4,5
307,6,483,8,1,3,1,66,19,180,300,2,5
308,4,289,5,1,3,1,45,23,180,300,3,5
309,7,504,8,2,3,1,78,35,420,540,4,5
310,2,533,4,1,3,2,66,81,180,300,2,5
311,11,210,12,1,3,2,55,76,180,300,4,5
312,2,342,2,2,3,2,26,17,420,540,3,5
313,7,419,7,2,3,1,34,71,420,540,2,5
314,12,256,12,2,3,1,55,64,420,540,1,5
315,14,248,14,2,3,1,63,22,300,420,2,5
316,13,256,13,2,3,1,93,1,300,600,1,5
317,8,361,8,2,3,1,47,97,420,540,1,5
318,10,417,10,2,3,2,38,4,420,540,2,5
319,14,428,16,2,3,2,48,41,180,300,4,5
320,9,547,11,1,3,1,21,59,180,300,3,5
321,2,80,3,2,3,1,95,94,60,180,1,5
322,10,88,11,2,3,2,44,5,300,600,4,5
323,8,136,8,1,3,1,39,10,180,300,1,5
324,6,396,7,1,3,1,87,18,180,300,4,5
325,2,377,2,2,3,1,92,75,420,540,1,5
326,6,408,6,2,3,1,23,33,420,540,4,5
327,5,272,5,2,3,1,5,27,300,420,3,5
328,5,128,5,1,3,2,3,30,180,300,2,5
329,8,337,8,2,3,1,40,56,420,540,1,5
330,12,216,12,2,3,1,29,99,420,540,1,5
331,1,19,1,2,3,2,35,60,60,180,1,5
332,14,525,15,1,3,1,0,38,0,300,2,5
333,10,17,10,2,3,1,54,60,420,540,4,5
334,8,0,9,2,3,1,84,48,420,540,1,5
335,13,80,13,2,3,2,34,34,420,540,3,5
336,14,526,15,2,3,2,2,66,0,300,4,5
337,1,533,2,1,3,1,50,77,60,180,1,5
338,8,112,8,1,3,1,18,3,180,300,1,5
339,8,34,9,1,3,2,16,91,60,180,2,5
340,5,282,5,2,3,2,100,25,300,600,4,5
341,5,207,6,1,3,1,13,99,60,180,1,5
342,7,443,8,1,3,2,70,21,180,300,2,5
343,6,115,7,1,3,1,77,52,0,300,2,5
344,3,279,3,2,3,1,36,79,420,540,4,5
345,9,146,9,1,3,2,91,71,180,300,3,5
346,12,290,12,2,3,1,20,0,300,600,3,5
347,13,116,13,2,3,1,74,28,180,300,3,5
348,8,409,8,2,3,1,62,43,420,540,3,5
349,4,532,5,1,3,2,54,92,60,180,1,5
350,13,367,13,2,3,2,4,41,420,540,1,5
351,8,23,8,1,3,2,31,6,60,180,4,5
352,13,224,14,2,3,1,21,16,0,300,3,5
353,9,226,9,2,3,1,36,48,300,600,4,5
354,4,172,4,2,3,1,1,59,300,420,3,5
355,7,363,7,2,3,1,50,66,420,540,2,5
356,11,218,11,2,3,1,40,77,300,420,1,5
357,10,560,11,2,3,1,12,80,0,300,1,5
358,13,68,14,1,3,2,57,58,180,300,1,5
359,2,370,2,2,3,1,74,98,420,540,3,5
360,12,297,13,2,3,1,5,93,420,540,4,5
361,11,338,11,2,3,2,57,49,420,540,3,5
362,1,135,1,1,3,2,67,6,180,300,2,5
363,7,56,7,1,3,2,12,36,60,180,3,5
364,13,499,14,2,3,1,13,81,180,300,3,5
365,1,425,3,1,3,2,70,79,180,300,4,5
366,6,347,6,2,3,2,37,79,420,540,1,5
367,11,515,12,1,3,2,94,84,180,300,2,5
368,6,235,7,1,3,1,31,49,60,180,2,5
369,10,434,11,1,3,1,22,9,180,300,3,5
370,3,463,4,1,3,2,78,57,0,300,1,5
371,11,482,12,1,3,1,14,24,0,300,3,5
372,8,175,8,1,3,1,56,25,180,300,1,5
373,6,109,6,1,3,2,88,34,180,300,2,5
374,12,328,13,2,3,2,50,5,300,600,2,5
375,1,427,3,1,3,2,81,46,180,300,4,5
376,7,24,7,1,3,1,7,0,60,180,1,5
377,6,268,6,2,3,2,21,27,300,420,2,5
378,7,382,7,2,3,2,82,98,420,540,2,5
379,9,239,9,2,3,1,44,98,300,600,2,5
380,6,328,6,2,3,1,62,55,420,540,1,5
381,9,44,9,2,3,2,0,80,180,300,4,5
382,6,313,7,1,3,1,14,52,60,180,4,5
383,11,565,12,2,3,1,68,96,180,300,4,5
384,3,169,3,2,3,1,68,94,180,300,3,5
385,3,71,4,1,3,2,14,1,180,300,3,5
386,7,176,9,1,3,2,57,21,180,300,1,5
387,12,510,13,2,3,2,75,88,420,540,4,5
388,3,459,4,2,3,2,100,87,180,300,3,5
389,10,271,10,2,3,2,25,87,300,600,3,5
390,7,255,8,1,3,2,83,82,60,180,1,5
391,11,511,12,1,3,1,10,89,180,300,2,5
392,7,416,8,2,3,2,23,29,0,300,1,5
393,7,449,8,1,3,1,17,23,180,300,2,5
394,5,367,5,2,3,1,94,17,420,540,4,5
395,5,421,6,2,3,2,56,35,300,600,2,5
396,7,115,7,1,3,2,94,32,180,300,2,5
397,11,337,11,2,3,1,29,21,420,540,4,5
398,11,303,11,2,3,1,73,4,420,540,2,5
399,2,26,3,1,3,1,97,96,0,300,3,5
400,14,248,15,2,3,1,19,20,60,180,3,5
401,13,212,13,2,3,2,94,84,300,600,4,5
402,7,567,8,2,3,1,50,73,0,300,2,5
403,9,94,10,1,3,1,83,4,0,300,3,5
404,10,534,12,1,3,2,31,77,180,300,3,5
405,1,131,2,1,3,2,49,88,0,300,1,5
406,14,216,14,2,3,1,56,13,420,540,1,5
407,1,452,3,1,3,2,68,62,60,180,3,5
408,12,600,13,1,3,2,99,18,180,300,1,5
409,4,364,5,1,3,1,65,89,60,180,2,5
410,2,430,3,1,3,1,8,65,180,300,2,5
411,13,441,14,1,3,2,15,38,0,300,4,5
412,4,318,4,2,3,2,21,49,420,540,4,5
413,11,311,12,1,3,1,49,67,0,300,3,5
414,7,176,7,1,3,1,46,8,180,300,2,5
415,2,229,2,2,3,2,15,95,300,600,4,5
416,4,374,4,2,3,1,60,71,420,540,1,5
417,3,138,3,1,3,1,57,54,180,300,4,5
418,6,324,6,2,3,2,48,14,420,540,1,5
419,10,427,12,1,3,1,49,72,0,300,1,5
420,2,299,2,2,3,1,57,6,300,600,1,5
421,4,465,6,1,3,2,54,7,0,300,2,5
422,12,449,14,1,3,2,94,74,0,300,2,5
423,13,259,13,2,3,1,66,95,300,600,1,5
424,4,49,4,2,3,2,23,56,300,420,4,5
425,5,158,5,2,3,2,55,89,420,540,2,5
426,9,582,11,1,3,2,63,33,60,180,3,5
427,5,262,5,2,3,1,27,28,420,540,3,5
428,6,101,6,1,3,1,65,20,180,300,4,5
429,11,374,11,2,3,2,93,40,420,540,3,5
430,8,15,8,1,3,1,41,44,60,180,4,5
431,10,99,10,1,3,2,88,72,180,300,1,5
432,5,237,5,2,3,1,15,27,420,540,1,5
433,3,146,4,2,3,2,46,30,60,180,4,5
434,3,28,3,1,3,2,49,2,60,180,2,5
435,9,569,10,1,3,1,22,13,0,300,3,5
436,10,394,11,1,3,2,32,8,60,180,3,5
437,11,114,11,1,3,2,15,84,180,300,4,5
438,14,117,14,1,3,2,7,26,180,300,3,5
439,12,129,13,2,3,2,100,61,420,540,1,5
440,5,2,6,2,3,1,55,86,300,600,1,5
441,11,41,11,2,3,2,26,65,300,420,3,5
442,11,521,12,1,3,2,29,7,0,300,2,5
443,5,91,6,1,3,1,54,99,60,180,2,5
444,13,99,13,2,3,2,25,43,300,420,2,5
445,12,402,13,1,3,2,53,89,180,300,4,5
446,4,2,4,2,3,2,59,77,420,540,1,5
447,10,180,10,1,3,2,17,100,180,300,2,5
448,8,392,9,1,3,2,66,58,180,300,1,5
449,8,35,8,1,3,2,18,32,60,180,2,5
450,13,370,13,2,3,2,94,38,420,540,2,5
451,9,382,9,2,3,2,72,83,420,540,1,5
452,12,482,14,1,3,2,91,26,60,180,1,5
453,11,534,12,1,3,1,14,55,60,180,4,5
454,13,458,15,1,3,1,58,29,0,300,2,5
455,11,363,13,1,3,1,4,20,60,180,3,5
456,6,211,8,1,3,1,97,65,0,300,4,5
457,8,389,9,1,3,1,43,17,60,180,1,5
458,7,563,8,1,3,1,64,34,0,300,1,5
459,13,527,14,2,3,1,37,12,300,600,2,5
460,12,135,12,1,3,1,42,69,180,300,3,5
461,11,243,11,2,3,2,21,21,420,540,3,5
462,6,244,6,2,3,1,48,35,420,540,1,5
463,3,408,3,2,3,1,63,18,420,540,3,5
464,8,272,9,2,3,2,68,86,420,540,3,5
465,8,242,9,2,3,2,23,65,180,300,4,5
466,8,134,9,1,3,2,14,59,60,180,4,5
467,3,440,5,1,3,1,50,89,0,300,2,5
468,14,62,14,1,3,1,8,30,180,300,1,5
469,14,344,14,2,3,2,36,5,420,540,2,5
470,2,298,2,2,3,2,97,22,420,540,4,5
471,8,106,9,1,3,2,61,76,0,300,4,5
472,9,464,11,1,3,1,59,83,180,300,3,5
473,14,242,14,2,3,2,82,89,420,540,4,5
474,13,42,13,1,3,1,19,22,60,180,3,5
475,11,50,11,2,3,2,27,59,300,420,1,5
476,8,296,8,2,3,2,52,79,300,600,1,5
477,6,34,6,2,3,2,42,60,60,180,4,5
478,2,315,3,2,3,1,74,43,60,180,1,5
479,7,482,8,1,3,1,98,98,0,300,3,5
480,12,66,12,2,3,1,46,14,180,300,3,5
481,7,564,8,2,3,1,77,41,420,540,3,5
482,8,228,9,1,3,1,48,20,60,180,3,5
483,3,589,5,2,3,2,34,16,0,300,2,5
484,3,67,3,1,3,2,63,12,180,300,2,5
485,1,588,3,2,3,1,25,58,420,540,2,5
486,7,165,7,2,3,1,58,17,180,300,2,5
487,10,404,11,1,3,1,63,62,0,300,3,5
488,4,215,4,2,3,1,18,36,420,540,2,5
489,14,271,15,2,3,2,99,54,420,540,3,5
490,5,367,5,2,3,1,46,8,420,540,2,5
491,11,491,13,1,3,1,3,92,180,300,2,5
492,2,180,3,1,3,1,1,91,0,300,2,5
493,1,131,1,2,3,2,56,51,180,300,2,5
494,11,190,12,1,3,2,61,72,60,180,1,5
495,8,510,9,1,3,1,35,75,60,180,3,5
496,9,126,10,2,3,1,50,96,0,300,2,5
497,3,552,4,1,3,2,8,65,60,180,1,5
498,2,490,3,1,3,1,2,39,180,300,2,5
499,10,93,11,2,3,1,50,21,60,180,4,5
500,14,566,15,2,3,2,51,56,0,300,2,5
501,5,206,6,2,3,2,63,62,420,540,1,5
502,1,266,2,2,3,2,92,42,300,420,1,5
503,4,106,6,1,3,1,32,75,60,180,1,5
504,1,347,1,2,3,2,31,9,420,540,2,5
505,14,45,14,2,3,2,28,30,0,300,4,5
506,8,77,8,2,3,2,22,32,420,540,4,5
507,2,386,2,2,3,2,70,95,420,540,1,5
508,11,56,12,2,3,2,24,17,0,300,4,5
509,13,330,14,1,3,2,10,33,180,300,1,5
510,3,142,3,1,3,2,63,91,180,300,2,5
511,12,67,12,1,3,1,2,75,180,300,1,5
512,3,467,4,1,3,2,45,53,0,300,3,5
513,14,429,16,2,3,2,99,72,300,600,3,5
514,9,314,10,2,3,2,61,94,0,300,4,5
515,1,318,1,2,3,1,50,99,420,540,3,5
516,4,525,5,2,3,1,64,0,60,180,2,5
517,12,281,12,2,3,1,23,93,420,540,1,5
518,3,2,3,1,3,2,50,91,60,180,1,5
519,11,435,13,1,3,2,5,11,0,300,4,5
520,3,428,5,2,3,1,35,67,300,600,4,5
521,5,357,5,2,3,2,22,43,420,540,4,5
522,6,230,6,2,3,1,88,16,420,540,4,5
523,4,83,5,1,3,1,27,99,60,180,1,5
524,9,439,11,1,3,1,86,80,0,300,2,5
525,5,404,6,1,3,1,41,15,60,180,1,5
526,9,121,10,1,3,2,43,0,60,180,2,5
527,6,434,7,2,3,2,79,96,300,420,4,5
528,8,464,10,1,3,2,3,46,180,300,1,5
529,8,28,9,1,3,1,28,7,60,180,2,5
530,8,174,9,2,3,2,14,53,180,300,2,5
