Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,12,583,14,1,3,2,9,43,60,180,4,5
167,10,467,12,1,3,1,13,3,60,180,2,5
168,14,151,15,2,3,2,43,65,420,540,4,5
169,12,476,13,2,3,2,55,98,420,540,3,5
170,2,62,2,1,3,2,22,8,180,300,2,5
171,5,203,5,2,3,2,42,17,300,420,2,5
172,5,6,6,2,3,2,71,37,60,180,4,5
173,9,300,10,1,3,1,60,14,60,180,4,5
174,6,444,7,1,3,2,66,48,60,180,4,5
175,12,149,14,2,3,2,3,37,0,300,1,5
176,13,208,14,2,3,2,97,7,0,300,1,5
177,14,584,15,2,3,1,21,96,300,600,2,5
178,6,442,8,1,3,2,12,25,60,180,1,5
179,3,466,4,2,3,2,80,60,300,600,1,5
180,3,556,5,1,3,1,15,18,0,300,4,5
181,13,374,15,1,3,2,92,20,180,300,4,5
182,13,425,15,1,3,2,29,95,180,300,3,5
183,2,501,3,2,3,2,11,91,60,180,1,5
184,9,306,9,2,3,1,51,70,420,540,3,5
185,9,134,9,1,3,1,70,83,180,300,1,5
186,13,327,14,2,3,2,5,32,420,540,1,5
187,14,60,15,1,3,1,100,4,60,180,1,5
188,1,272,1,2,3,2,44,65,300,600,3,5
189,5,339,6,2,3,2,66,21,60,180,1,5
190,4,404,4,2,3,1,62,60,420,540,1,5
191,5,100,6,2,3,1,2,12,60,180,1,5
192,7,389,7,2,3,2,68,10,420,540,2,5
193,10,388,11,1,3,2,81,74,60,180,3,5
194,4,308,4,2,3,2,1,13,420,540,3,5
195,13,485,14,1,3,2,77,76,60,180,2,5
196,9,332,10,2,3,2,38,68,300,420,1,5
197,13,414,15,1,3,2,80,55,0,300,3,5
198,5,211,6,1,3,1,5,57,0,300,1,5
199,9,292,9,2,3,2,56,6,300,600,1,5
200,6,28,6,2,3,2,21,20,0,300,1,5
201,13,126,15,2,3,2,48,51,180,300,2,5
202,7,37,8,2,3,1,5,95,300,600,1,5
203,2,508,4,2,3,2,39,57,180,300,3,5
204,10,482,11,2,3,1,15,6,300,420,4,5
205,3,213,3,2,3,2,86,51,300,420,4,5
206,12,297,12,2,3,2,81,26,300,600,2,5
207,2,573,4,1,3,1,19,8,60,180,4,5
208,10,69,10,1,3,2,38,18,180,300,4,5
209,13,220,13,2,3,2,58,80,300,600,2,5
210,14,428,15,2,3,1,98,4,60,180,1,5
211,1,329,2,2,3,1,0,56,60,180,3,5
212,8,419,8,2,3,1,79,3,420,540,1,5
213,10,498,12,1,3,1,6,49,0,300,2,5
214,2,241,2,2,3,1,36,94,420,540,2,5
215,9,525,10,2,3,2,64,95,60,180,3,5
216,8,337,8,2,3,2,28,85,420,540,4,5
217,13,408,14,2,3,1,7,22,0,300,4,5
218,2,93,3,2,3,1,46,38,180,300,1,5
219,12,60,13,1,3,1,81,61,0,300,4,5
220,13,268,13,2,3,1,15,46,300,600,4,5
221,6,530,8,1,3,1,77,0,0,300,2,5
222,14,427,16,1,3,1,79,50,180,300,4,5
223,6,315,6,2,3,1,13,66,420,540,2,5
224,13,201,14,2,3,1,97,34,0,300,4,5
225,5,490,7,1,3,1,81,65,60,180,2,5
226,6,582,7,1,3,1,32,37,60,180,4,5
227,8,253,9,1,3,1,34,83,0,300,1,5
228,2,424,3,2,3,1,70,57,300,420,2,5
229,1,535,2,2,3,1,76,86,60,180,4,5
230,14,360,14,2,3,1,10,45,420,540,2,5
231,11,268,11,2,3,1,7,64,420,540,3,5
232,3,173,3,2,3,1,45,15,180,300,4,5
233,9,81,9,2,3,2,40,42,420,540,2,5
234,8,295,8,2,3,1,54,0,300,420,4,5
235,1,519,3,2,3,2,21,89,180,300,2,5
236,12,144,12,1,3,2,26,77,180,300,2,5
237,14,443,15,1,3,2,28,77,60,180,4,5
238,6,348,7,2,3,2,71,27,300,600,1,5
239,3,460,4,2,3,2,78,89,300,420,4,5
240,14,540,16,2,3,1,28,48,420,540,1,5
241,1,555,2,1,3,1,63,85,0,300,4,5
242,2,527,4,2,3,2,57,94,420,540,1,5
243,1,345,2,1,3,1,99,51,180,300,1,5
244,2,349,2,2,3,2,87,34,420,540,3,5
245,4,251,4,2,3,2,63,24,420,540,3,5
246,10,337,10,2,3,1,85,70,420,540,2,5
247,6,486,7,1,3,1,71,67,60,180,3,5
248,7,357,9,1,3,1,60,66,180,300,4,5
249,5,392,6,2,3,1,26,75,420,540,1,5
250,12,299,12,2,3,1,93,68,420,540,1,5
251,9,573,10,2,3,1,70,23,60,180,1,5
252,5,286,6,2,3,2,14,19,420,540,2,5
253,12,145,12,2,3,2,38,71,420,540,3,5
254,10,134,10,2,3,2,18,58,420,540,3,5
255,12,471,13,2,3,2,42,35,60,180,2,5
256,4,185,4,2,3,2,95,55,420,540,3,5
257,1,88,1,2,3,1,87,95,180,300,4,5
258,14,8,14,1,3,2,58,15,60,180,4,5
259,4,528,6,2,3,1,92,66,420,540,1,5
260,6,573,7,2,3,2,23,73,180,300,1,5
261,2,581,4,2,3,2,97,47,420,540,2,5
262,8,320,8,2,3,1,9,26,420,540,1,5
263,14,280,14,2,3,2,88,98,300,600,4,5
264,4,203,4,2,3,2,56,21,420,540,2,5
265,13,33,13,1,3,1,75,45,60,180,1,5
266,2,323,3,1,3,2,13,13,60,180,4,5
267,5,456,6,2,3,1,45,11,60,180,1,5
268,4,309,5,2,3,1,88,30,180,300,3,5
269,4,271,4,2,3,2,93,93,420,540,2,5
270,4,420,5,2,3,2,81,82,180,300,2,5
271,4,588,6,2,3,2,2,99,300,420,4,5
272,13,374,13,2,3,1,21,97,420,540,1,5
273,4,552,5,2,3,2,97,52,180,300,2,5
274,10,541,11,2,3,1,88,99,60,180,4,5
275,4,152,4,2,3,2,39,43,180,300,4,5
276,10,394,10,2,3,1,56,82,420,540,2,5
277,4,597,6,1,3,1,69,68,0,300,4,5
278,12,257,12,2,3,2,67,84,300,600,4,5
279,10,427,11,2,3,2,25,52,300,600,3,5
280,7,539,8,2,3,1,23,41,180,300,1,5
281,14,509,16,2,3,1,77,5,180,300,3,5
282,2,128,3,2,3,2,89,46,420,540,2,5
283,14,589,16,2,3,1,36,15,300,600,1,5
284,6,320,6,2,3,1,88,5,420,540,4,5
285,11,517,12,1,3,2,2,96,180,300,3,5
286,7,31,7,2,3,1,0,20,300,600,1,5
287,3,570,5,2,3,1,19,15,180,300,2,5
288,9,35,10,2,3,1,91,18,420,540,1,5
289,7,573,9,2,3,1,42,28,300,420,4,5
290,5,215,6,1,3,1,40,18,0,300,3,5
291,13,208,14,2,3,1,64,18,420,540,3,5
292,1,243,1,2,3,2,51,32,420,540,2,5
293,5,31,5,1,3,1,67,52,60,180,1,5
294,5,281,6,2,3,1,68,1,60,180,3,5
295,7,313,8,1,3,2,47,4,180,300,4,5
296,5,166,5,1,3,1,41,4,180,300,2,5
297,12,303,13,2,3,2,25,64,420,540,3,5
298,4,180,5,1,3,1,32,83,180,300,2,5
299,1,569,3,2,3,1,29,88,0,300,3,5
300,14,80,14,2,3,1,48,2,180,300,1,5
301,5,126,6,2,3,2,94,25,420,540,3,5
302,12,561,13,2,3,1,44,44,300,600,3,5
303,8,208,9,1,3,2,31,42,0,300,3,5
304,6,23,6,2,3,2,2,50,0,300,1,5
305,5,168,5,1,3,1,53,85,180,300,4,5
306,1,473,2,2,3,2,56,4,60,180,3,5
307,12,93,13,2,3,2,94,4,0,300,3,5
308,2,92,2,1,3,1,54,36,180,300,4,5
309,13,452,15,2,3,2,14,47,180,300,2,5
310,7,528,9,2,3,2,13,72,300,420,4,5
311,13,248,13,2,3,1,83,35,300,420,2,5
312,2,486,4,2,3,1,35,93,300,600,1,5
313,8,487,9,2,3,2,79,100,60,180,3,5
314,10,344,11,2,3,1,6,86,180,300,4,5
315,2,353,3,1,3,1,38,51,180,300,4,5
316,3,358,4,2,3,1,90,16,420,540,3,5
317,8,168,9,2,3,1,29,99,0,300,3,5
318,1,453,2,1,3,2,86,27,180,300,3,5
319,6,327,8,2,3,1,30,81,180,300,2,5
320,14,44,15,2,3,2,20,23,420,540,1,5
321,1,449,3,1,3,2,92,40,60,180,3,5
322,10,437,12,2,3,1,21,49,420,540,1,5
323,13,35,14,2,3,2,64,56,300,600,1,5
324,11,520,12,1,3,1,23,100,0,300,2,5
325,1,13,1,2,3,1,56,3,420,540,3,5
326,11,115,12,1,3,1,50,80,0,300,2,5
327,9,512,10,2,3,2,91,88,300,420,3,5
328,12,562,14,1,3,2,43,36,180,300,1,5
329,8,303,8,2,3,1,63,100,420,540,1,5
330,8,575,9,2,3,1,76,50,300,420,2,5
331,5,430,7,2,3,2,61,96,0,300,3,5
332,11,311,12,2,3,1,100,23,420,540,2,5
333,7,24,7,1,3,2,32,47,60,180,2,5
334,12,296,12,2,3,2,39,84,300,420,2,5
335,7,542,8,1,3,2,83,100,0,300,4,5
336,9,250,9,2,3,1,45,1,420,540,2,5
337,3,335,3,2,3,1,57,23,420,540,3,5
338,11,425,13,1,3,1,28,99,180,300,3,5
339,14,418,15,2,3,1,48,98,60,180,3,5
340,10,292,10,2,3,2,89,35,300,420,1,5
341,2,268,3,2,3,2,85,91,420,540,1,5
342,8,81,9,1,3,1,71,83,60,180,2,5
343,5,422,7,2,3,1,58,79,180,300,2,5
344,9,115,9,2,3,2,85,11,300,600,3,5
345,7,358,9,2,3,1,67,93,60,180,4,5
346,13,268,13,2,3,2,41,72,420,540,3,5
347,8,220,8,2,3,1,76,69,420,540,2,5
348,6,404,6,2,3,2,82,30,420,540,2,5
349,13,392,15,2,3,1,66,97,420,540,1,5
350,11,415,13,1,3,2,96,40,60,180,4,5
351,2,387,3,1,3,2,81,38,60,180,2,5
352,8,153,8,2,3,2,91,96,180,300,4,5
353,2,50,3,2,3,2,99,98,180,300,4,5
354,3,109,4,1,3,2,5,59,0,300,2,5
355,1,82,1,1,3,2,21,93,180,300,2,5
356,12,215,12,2,3,2,73,26,420,540,3,5
357,12,491,13,2,3,1,74,56,60,180,2,5
358,6,413,8,2,3,2,27,72,0,300,3,5
359,4,83,4,2,3,1,63,64,420,540,2,5
360,10,473,11,2,3,1,32,7,60,180,1,5
361,14,1,14,2,3,2,70,100,420,540,3,5
362,1,481,2,2,3,2,77,19,180,300,3,5
363,6,441,8,2,3,2,61,38,300,600,4,5
364,14,458,15,2,3,2,42,6,300,600,4,5
365,14,111,14,1,3,1,46,82,180,300,2,5
366,2,247,3,2,3,2,32,87,0,300,1,5
367,10,260,10,2,3,2,92,82,300,600,2,5
368,12,448,14,2,3,2,5,41,0,300,2,5
369,12,176,12,1,3,2,5,26,180,300,4,5
370,9,529,10,2,3,1,70,74,300,600,4,5
371,10,217,11,1,3,1,20,95,0,300,3,5
372,11,174,11,2,3,1,14,76,180,300,2,5
373,14,285,15,2,3,1,55,10,60,180,4,5
374,14,394,14,2,3,2,3,54,420,540,2,5
375,14,158,15,2,3,2,23,33,180,300,3,5
376,5,67,5,2,3,2,75,98,420,540,4,5
377,14,507,15,2,3,2,21,53,300,600,4,5
378,10,246,11,1,3,2,100,35,180,300,3,5
379,1,551,3,1,3,2,8,73,60,180,2,5
380,3,125,3,1,3,2,2,19,180,300,2,5
381,13,356,13,2,3,1,98,70,420,540,2,5
382,12,498,14,2,3,1,55,47,180,300,2,5
383,2,487,4,2,3,2,9,6,420,540,2,5
384,5,434,7,2,3,1,71,82,300,600,3,5
385,14,143,15,1,3,1,57,56,180,300,1,5
386,6,489,8,2,3,1,67,97,60,180,2,5
387,6,21,6,2,3,1,16,53,180,300,4,5
388,2,154,3,2,3,2,25,89,60,180,2,5
389,9,572,11,1,3,1,81,72,60,180,4,5
390,4,462,6,1,3,1,84,84,0,300,4,5
391,11,547,13,1,3,2,58,61,0,300,4,5
392,10,95,11,2,3,1,60,32,0,300,3,5
393,14,238,14,2,3,1,55,44,300,600,1,5
394,9,340,10,2,3,2,33,82,300,420,2,5
395,5,91,5,2,3,2,50,76,180,300,2,5
396,8,180,10,1,3,2,37,84,0,300,1,5
397,7,238,8,2,3,1,99,32,420,540,1,5
398,1,370,3,1,3,2,77,92,60,180,4,5
399,9,483,10,2,3,2,44,40,0,300,3,5
400,8,3,8,2,3,2,82,32,420,540,3,5
401,14,585,16,2,3,1,25,72,180,300,1,5
402,6,341,8,2,3,2,36,29,300,420,4,5
403,1,70,3,2,3,1,12,79,420,540,1,5
404,8,156,8,2,3,2,100,92,180,300,4,5
405,4,313,4,2,3,2,80,63,420,540,3,5
406,12,503,14,1,3,1,80,52,0,300,4,5
407,10,496,11,1,3,2,79,68,0,300,3,5
408,4,166,4,1,3,2,45,78,180,300,3,5
409,13,506,14,2,3,1,7,81,0,300,3,5
410,14,534,15,2,3,1,45,14,60,180,1,5
411,7,379,7,2,3,2,94,7,420,540,4,5
412,2,326,2,2,3,1,67,98,420,540,4,5
413,3,485,5,2,3,2,1,21,300,600,2,5
414,9,94,10,1,3,1,38,21,0,300,4,5
415,11,242,11,2,3,2,54,91,300,420,2,5
416,4,140,4,2,3,2,45,14,180,300,3,5
417,1,237,1,2,3,1,74,27,420,540,2,5
418,13,575,14,1,3,2,56,84,60,180,2,5
419,7,469,9,2,3,1,82,50,0,300,1,5
420,7,213,8,2,3,2,17,46,60,180,1,5
421,12,15,12,2,3,1,58,66,420,540,4,5
422,4,105,5,2,3,2,89,74,300,600,3,5
423,10,566,12,2,3,1,73,84,420,540,4,5
424,9,492,10,1,3,1,43,26,60,180,3,5
425,4,255,4,2,3,1,93,55,420,540,3,5
426,14,248,14,2,3,2,13,66,420,540,2,5
427,9,3,10,2,3,1,15,87,0,300,4,5
428,5,558,6,2,3,1,16,90,300,420,4,5
429,10,151,10,2,3,2,59,64,180,300,4,5
430,13,550,15,1,3,1,36,3,180,300,1,5
431,8,237,8,2,3,1,100,80,300,420,4,5
432,9,404,9,2,3,1,0,58,420,540,3,5
433,11,28,11,1,3,2,67,20,60,180,4,5
434,11,485,13,1,3,1,9,21,0,300,4,5
435,14,504,16,1,3,1,62,43,180,300,4,5
436,12,6,12,1,3,2,1,58,60,180,3,5
437,4,41,4,2,3,1,22,96,60,180,2,5
438,7,410,8,2,3,1,59,79,300,420,1,5
439,11,346,11,2,3,1,90,22,420,540,4,5
440,7,185,7,2,3,2,23,94,420,540,2,5
441,8,67,8,2,3,1,11,64,180,300,3,5
442,8,155,8,2,3,2,83,30,180,300,2,5
443,14,283,14,2,3,2,74,83,420,540,1,5
444,3,351,3,2,3,1,100,90,420,540,3,5
445,1,516,2,1,3,2,40,76,0,300,4,5
446,3,456,5,2,3,1,100,8,420,540,2,5
447,8,43,9,2,3,2,23,31,180,300,3,5
448,3,591,5,2,3,1,9,79,420,540,1,5
449,1,4,2,2,3,1,74,87,420,540,4,5
450,1,529,3,2,3,1,12,36,420,540,3,5
451,1,374,1,2,3,2,48,53,420,540,3,5
452,8,135,8,2,3,2,38,89,180,300,3,5
453,14,539,15,2,3,2,13,15,0,300,4,5
454,3,511,5,2,3,2,23,18,420,540,2,5
455,1,531,2,2,3,1,51,78,0,300,4,5
456,8,116,8,1,3,2,31,89,180,300,2,5
457,4,36,5,2,3,2,17,57,60,180,1,5
458,9,162,10,2,3,2,95,76,420,540,4,5
459,10,139,10,2,3,1,81,77,300,420,2,5
460,1,147,1,1,3,1,35,54,180,300,3,5
461,8,193,8,2,3,1,55,35,420,540,3,5
462,13,260,13,2,3,1,87,57,300,600,4,5
463,14,169,14,2,3,2,50,18,420,540,2,5
464,14,422,16,2,3,2,86,64,60,180,3,5
465,11,110,11,2,3,2,35,60,300,420,4,5
466,12,557,14,2,3,2,24,86,180,300,4,5
467,13,205,13,2,3,1,34,7,420,540,4,5
468,2,50,3,1,3,2,75,81,180,300,4,5
469,8,508,9,2,3,1,49,68,300,600,4,5
470,12,554,13,1,3,1,78,61,180,300,3,5
471,8,281,9,2,3,2,36,61,60,180,3,5
472,14,336,15,2,3,2,96,11,0,300,3,5
473,13,243,14,2,3,1,87,70,300,600,1,5
474,11,444,13,2,3,1,25,27,60,180,1,5
475,12,281,14,1,3,2,32,3,180,300,2,5
476,1,403,2,2,3,2,7,68,300,600,2,5
477,14,503,16,2,3,1,58,78,300,600,1,5
478,7,219,7,2,3,1,58,89,300,600,2,5
479,12,171,12,2,3,1,58,48,300,600,2,5
480,3,60,3,1,3,1,40,66,180,300,3,5
481,10,173,10,2,3,1,39,58,300,600,1,5
482,3,400,4,2,3,1,64,56,0,300,2,5
483,12,397,12,2,3,2,23,59,420,540,4,5
484,11,230,11,2,3,1,46,80,420,540,2,5
485,4,262,5,2,3,1,95,13,300,420,2,5
486,5,561,6,1,3,2,15,71,0,300,3,5
487,6,94,6,2,3,1,95,98,300,420,3,5
488,4,280,4,2,3,2,88,67,420,540,1,5
489,1,463,3,2,3,2,5,8,420,540,1,5
490,8,393,8,2,3,1,36,60,420,540,4,5
491,9,370,10,1,3,2,97,79,60,180,1,5
492,5,424,7,2,3,2,96,30,0,300,2,5
493,3,6,4,1,3,2,24,94,0,300,2,5
494,12,415,12,2,3,2,94,4,420,540,4,5
495,11,259,12,1,3,1,94,15,0,300,4,5
496,6,502,8,1,3,2,1,72,60,180,2,5
497,9,97,9,1,3,2,59,56,180,300,4,5
498,4,535,6,1,3,2,5,46,180,300,3,5
499,12,402,13,2,3,1,27,94,0,300,3,5
500,8,477,9,1,3,2,87,73,180,300,1,5
501,2,315,2,2,3,2,75,51,420,540,2,5
502,14,105,15,2,3,2,15,24,300,600,1,5
503,12,576,13,1,3,1,70,68,180,300,3,5
504,11,300,11,2,3,1,55,60,420,540,4,5
505,6,421,7,2,3,2,31,38,0,300,3,5
506,13,11,13,2,3,2,11,2,60,180,4,5
507,5,489,6,1,3,1,61,35,0,300,3,5
508,2,568,4,2,3,2,27,23,420,540,3,5
509,14,202,14,2,3,2,74,24,420,540,1,5
510,9,167,9,1,3,1,80,29,180,300,1,5
511,8,590,10,2,3,2,71,29,0,300,3,5
512,5,75,5,1,3,2,74,5,180,300,4,5
513,13,445,14,2,3,2,25,12,420,540,4,5
514,3,253,3,2,3,1,61,47,300,600,1,5
515,13,358,13,2,3,1,66,79,420,540,4,5
516,12,160,12,2,3,2,59,15,300,420,1,5
517,11,349,12,2,3,1,29,4,420,540,3,5
518,1,544,3,2,3,1,70,48,300,420,2,5
519,7,548,9,1,3,1,44,98,0,300,1,5
520,5,493,7,2,3,1,46,16,0,300,3,5
521,11,561,12,2,3,1,40,79,300,600,1,5
522,10,430,12,2,3,1,70,25,180,300,3,5
523,12,585,14,2,3,2,44,76,420,540,4,5
524,7,351,7,2,3,2,54,7,420,540,1,5
525,7,526,8,1,3,1,98,71,0,300,1,5
526,8,30,8,2,3,1,76,16,60,180,2,5
527,14,163,15,2,3,2,96,21,180,300,3,5
528,9,2,10,2,3,1,61,25,300,600,2,5
529,11,220,12,2,3,1,65,85,180,300,3,5
530,5,485,7,2,3,2,48,57,0,300,1,5
