Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,12,104,12,1,3,1,32,13,180,300,2,5
167,3,585,5,1,3,1,23,69,180,300,1,5
168,6,498,7,1,3,2,26,6,0,300,3,5
169,13,563,14,2,3,1,8,27,420,540,1,5
170,8,446,9,1,3,1,76,45,0,300,4,5
171,1,313,2,1,3,1,88,79,180,300,3,5
172,7,277,8,1,3,1,21,40,0,300,1,5
173,11,290,12,2,3,2,79,81,420,540,2,5
174,1,497,3,2,3,1,97,57,60,180,1,5
175,2,502,4,2,3,2,98,20,300,420,1,5
176,4,334,6,1,3,2,39,62,180,300,2,5
177,11,266,11,2,3,2,3,45,300,420,2,5
178,10,268,12,1,3,1,50,10,180,300,1,5
179,4,479,6,2,3,2,43,100,420,540,1,5
180,9,282,9,2,3,1,23,62,420,540,2,5
181,14,462,15,1,3,1,2,42,60,180,2,5
182,7,19,9,2,3,2,40,79,300,600,2,5
183,10,415,11,2,3,2,27,17,0,300,3,5
184,4,198,5,2,3,2,41,83,0,300,4,5
185,13,437,14,2,3,1,97,35,60,180,4,5
186,7,103,8,1,3,2,63,30,60,180,3,5
187,8,251,9,2,3,1,5,78,420,540,1,5
188,5,192,6,1,3,1,98,24,180,300,3,5
189,12,582,14,1,3,2,95,39,60,180,1,5
190,3,487,4,2,3,2,82,73,420,540,3,5
191,5,335,6,1,3,2,97,29,0,300,2,5
192,9,327,10,1,3,2,91,74,60,180,3,5
193,12,414,12,2,3,1,79,49,420,540,2,5
194,14,500,16,2,3,1,37,79,300,600,3,5
195,9,274,9,2,3,2,88,71,420,540,3,5
196,6,332,6,2,3,1,58,91,420,540,2,5
197,3,581,4,1,3,1,16,68,180,300,1,5
198,7,172,7,2,3,2,45,12,300,420,1,5
199,5,339,5,2,3,2,89,50,420,540,1,5
200,11,533,13,1,3,2,50,80,60,180,3,5
201,4,153,6,1,3,1,39,6,180,300,1,5
202,1,37,1,1,3,1,37,15,60,180,1,5
203,14,271,15,2,3,2,31,16,0,300,4,5
204,4,265,4,2,3,1,11,39,420,540,3,5
205,1,118,2,2,3,2,4,8,0,300,3,5
206,8,18,8,2,3,1,71,60,60,180,2,5
207,11,210,11,2,3,2,53,28,300,420,3,5
208,7,104,8,1,3,1,95,98,0,300,4,5
209,11,514,12,1,3,1,13,18,180,300,3,5
210,10,168,11,2,3,2,13,28,0,300,3,5
211,5,315,5,2,3,2,85,61,420,540,2,5
212,8,435,9,2,3,2,75,71,60,180,1,5
213,7,222,7,2,3,2,56,36,300,420,2,5
214,4,60,4,1,3,1,87,92,180,300,1,5
215,2,329,2,2,3,1,27,14,420,540,2,5
216,10,278,10,2,3,1,20,61,420,540,3,5
217,6,281,7,2,3,1,92,60,180,300,3,5
218,9,153,9,1,3,2,23,27,180,300,3,5
219,14,93,14,1,3,2,68,1,180,300,3,5
220,8,150,8,1,3,1,66,13,180,300,2,5
221,8,540,9,1,3,2,11,17,60,180,2,5
222,6,316,6,2,3,2,53,10,420,540,1,5
223,10,246,10,2,3,2,58,59,420,540,3,5
224,1,135,2,1,3,2,56,3,60,180,3,5
225,4,220,5,1,3,1,28,39,180,300,3,5
226,3,438,4,2,3,2,50,5,180,300,3,5
227,10,554,11,2,3,2,52,93,180,300,1,5
228,4,64,5,2,3,2,19,33,60,180,1,5
229,12,373,13,2,3,2,38,51,180,300,1,5
230,3,388,4,2,3,1,22,7,420,540,1,5
231,3,439,4,2,3,2,92,45,420,540,3,5
232,7,331,8,1,3,1,84,81,60,180,3,5
233,2,316,2,2,3,1,96,99,420,540,4,5
234,13,419,13,2,3,2,49,94,420,540,3,5
235,7,105,7,1,3,1,28,3,180,300,2,5
236,11,483,12,1,3,1,57,100,0,300,4,5
237,5,490,7,1,3,1,22,66,60,180,3,5
238,13,218,13,2,3,1,29,90,300,420,4,5
239,6,307,6,2,3,2,24,68,420,540,3,5
240,12,490,14,1,3,2,55,47,0,300,4,5
241,5,554,6,1,3,1,3,58,60,180,4,5
242,3,543,4,1,3,1,100,6,60,180,3,5
243,13,241,13,2,3,2,43,36,420,540,2,5
244,3,199,4,2,3,1,81,85,60,180,4,5
245,14,550,16,2,3,1,78,22,300,420,3,5
246,7,145,8,1,3,1,39,64,0,300,3,5
247,14,88,14,1,3,2,43,69,180,300,4,5
248,1,553,3,2,3,2,54,68,420,540,1,5
249,10,415,10,2,3,1,69,60,420,540,4,5
250,10,296,11,1,3,2,15,47,60,180,1,5
251,3,201,3,2,3,1,30,53,300,600,2,5
252,12,8,12,2,3,1,40,11,180,300,3,5
253,6,151,7,1,3,1,70,30,60,180,2,5
254,3,265,3,2,3,1,31,94,420,540,1,5
255,2,9,2,1,3,1,11,24,60,180,1,5
256,1,285,1,2,3,2,88,59,300,420,1,5
257,14,403,15,1,3,2,32,8,0,300,3,5
258,7,339,7,2,3,2,8,21,420,540,2,5
259,8,479,10,2,3,1,19,57,60,180,2,5
260,8,423,9,1,3,2,7,82,0,300,2,5
261,14,405,15,2,3,2,86,65,300,600,4,5
262,9,27,10,2,3,2,45,8,420,540,3,5
263,12,254,12,2,3,2,21,82,420,540,4,5
264,4,525,5,1,3,1,30,67,60,180,1,5
265,5,541,7,1,3,1,66,2,60,180,3,5
266,11,403,11,2,3,1,39,19,420,540,4,5
267,11,243,11,2,3,2,16,22,300,600,2,5
268,3,255,3,2,3,1,85,56,420,540,3,5
269,7,45,7,2,3,2,21,89,300,420,4,5
270,5,199,6,1,3,2,26,43,0,300,1,5
271,14,461,16,1,3,1,85,93,60,180,1,5
272,13,92,14,1,3,2,40,15,0,300,1,5
273,3,475,5,2,3,2,81,54,300,600,4,5
274,13,301,14,1,3,2,13,73,0,300,2,5
275,14,151,15,1,3,1,86,1,60,180,2,5
276,1,370,2,1,3,1,13,48,0,300,4,5
277,5,210,7,2,3,2,52,59,0,300,2,5
278,1,224,1,2,3,1,47,66,300,600,3,5
279,4,479,6,1,3,2,41,40,180,300,3,5
280,2,38,4,2,3,2,11,37,60,180,4,5
281,10,13,10,2,3,2,75,76,0,300,2,5
282,14,549,16,2,3,2,41,52,180,300,3,5
283,6,262,6,2,3,1,72,70,300,420,1,5
284,11,566,12,2,3,2,82,51,180,300,2,5
285,8,284,9,1,3,2,53,48,180,300,3,5
286,13,93,14,1,3,2,67,33,0,300,1,5
287,11,218,12,1,3,1,60,100,0,300,4,5
288,3,299,4,1,3,2,63,39,60,180,1,5
289,9,5,9,1,3,2,17,74,60,180,4,5
290,7,14,7,2,3,2,10,4,0,300,1,5
291,4,326,4,2,3,2,70,81,420,540,2,5
292,14,501,15,1,3,2,83,43,180,300,3,5
293,6,261,7,1,3,2,30,64,0,300,3,5
294,2,515,4,1,3,2,62,7,60,180,4,5
295,11,425,13,1,3,2,13,69,60,180,4,5
296,1,393,1,2,3,1,7,51,420,540,2,5
297,12,371,12,2,3,2,10,85,420,540,1,5
298,11,46,12,2,3,2,30,10,300,420,4,5
299,1,20,1,1,3,1,5,32,60,180,4,5
300,11,528,12,2,3,2,78,27,180,300,4,5
301,7,335,8,1,3,2,56,59,60,180,3,5
302,7,594,9,1,3,2,17,7,180,300,4,5
303,6,574,7,1,3,2,45,12,60,180,2,5
304,8,2,8,1,3,1,24,10,60,180,1,5
305,14,306,14,2,3,1,85,89,420,540,1,5
306,9,315,9,2,3,1,41,2,420,540,1,5
307,8,287,10,1,3,1,44,70,60,180,4,5
308,9,305,9,2,3,2,33,88,420,540,3,5
309,14,155,14,2,3,1,21,47,300,420,2,5
310,8,56,8,2,3,1,14,20,300,420,4,5
311,4,235,4,2,3,2,68,32,300,600,3,5
312,2,257,4,1,3,2,74,34,60,180,2,5
313,3,48,4,1,3,1,6,17,60,180,4,5
314,6,307,6,2,3,2,65,12,420,540,1,5
315,12,456,13,2,3,1,20,88,180,300,4,5
316,8,263,8,2,3,2,28,84,420,540,4,5
317,13,526,15,2,3,2,40,36,180,300,1,5
318,1,199,2,1,3,2,5,66,180,300,2,5
319,14,416,14,2,3,2,50,81,420,540,4,5
320,8,199,8,2,3,2,67,55,420,540,2,5
321,7,390,8,1,3,2,65,9,180,300,3,5
322,7,551,9,2,3,1,56,88,420,540,2,5
323,2,428,3,2,3,2,6,72,60,180,4,5
324,6,146,6,1,3,2,32,81,180,300,1,5
325,4,558,5,1,3,1,59,18,180,300,3,5
326,12,264,12,2,3,1,32,26,420,540,3,5
327,1,150,1,1,3,2,39,91,180,300,1,5
328,3,233,3,2,3,2,71,10,420,540,2,5
329,13,214,14,1,3,1,75,8,180,300,3,5
330,12,524,13,2,3,2,21,80,180,300,4,5
331,9,513,10,2,3,2,94,38,60,180,4,5
332,5,404,5,2,3,2,25,79,420,540,2,5
333,6,554,7,2,3,2,3,78,60,180,2,5
334,13,274,14,1,3,1,44,41,60,180,3,5
335,8,287,10,1,3,2,85,15,60,180,4,5
336,6,587,8,1,3,1,82,11,180,300,2,5
337,8,504,9,1,3,1,65,19,0,300,2,5
338,14,14,14,2,3,2,93,18,60,180,2,5
339,2,249,3,1,3,2,44,12,180,300,2,5
340,3,289,3,2,3,1,80,37,300,420,1,5
341,7,264,7,2,3,2,9,30,300,600,1,5
342,8,592,9,1,3,2,23,75,0,300,1,5
343,8,63,8,1,3,2,34,43,180,300,2,5
344,7,350,7,2,3,2,87,49,420,540,4,5
345,2,414,2,2,3,1,93,24,420,540,4,5
346,13,111,13,1,3,1,7,11,180,300,4,5
347,11,172,11,1,3,1,32,54,180,300,2,5
348,8,379,8,2,3,1,62,36,420,540,1,5
349,12,533,13,1,3,1,51,3,60,180,4,5
350,9,22,9,2,3,2,93,38,180,300,3,5
351,14,196,15,1,3,1,62,27,60,180,3,5
352,4,6,4,1,3,2,23,1,60,180,2,5
353,14,516,16,1,3,2,18,74,180,300,1,5
354,12,470,14,1,3,1,81,36,180,300,3,5
355,13,404,13,2,3,1,71,77,420,540,3,5
356,6,388,6,2,3,1,95,57,420,540,1,5
357,5,205,6,2,3,1,41,38,0,300,2,5
358,8,105,9,1,3,1,63,47,180,300,1,5
359,13,194,13,2,3,1,94,69,300,600,2,5
360,6,66,6,2,3,2,41,1,180,300,2,5
361,8,414,10,2,3,1,7,92,420,540,1,5
362,11,297,11,2,3,1,72,29,420,540,3,5
363,10,275,10,2,3,2,99,91,420,540,4,5
364,12,495,14,1,3,2,72,31,180,300,1,5
365,2,199,2,2,3,1,70,93,300,600,1,5
366,11,111,11,2,3,1,63,20,180,300,3,5
367,9,573,11,1,3,1,10,52,0,300,3,5
368,13,366,13,2,3,2,66,70,420,540,2,5
369,13,486,15,1,3,1,0,59,0,300,4,5
370,10,83,11,1,3,1,67,19,60,180,3,5
371,4,578,5,1,3,2,63,37,0,300,4,5
372,2,331,3,1,3,1,19,84,0,300,2,5
373,7,458,8,1,3,2,8,85,0,300,2,5
374,5,317,5,2,3,1,62,91,420,540,1,5
375,12,505,13,1,3,2,1,2,0,300,3,5
376,5,470,7,1,3,1,6,98,0,300,3,5
377,12,255,12,2,3,2,41,35,300,420,4,5
378,13,446,15,1,3,2,36,2,0,300,4,5
379,6,427,7,1,3,2,41,87,0,300,1,5
380,13,4,13,1,3,1,74,49,60,180,2,5
381,10,100,10,1,3,2,68,96,180,300,2,5
382,13,63,13,2,3,2,11,72,180,300,4,5
383,11,154,11,1,3,1,67,92,180,300,1,5
384,9,320,10,1,3,1,26,2,180,300,2,5
385,13,462,15,1,3,2,7,53,180,300,2,5
386,13,0,14,1,3,2,79,22,60,180,1,5
387,12,25,12,2,3,2,50,78,420,540,1,5
388,9,399,9,2,3,1,51,51,420,540,1,5
389,1,257,2,1,3,2,69,20,180,300,4,5
390,4,18,4,1,3,1,3,82,60,180,2,5
391,6,116,6,1,3,2,23,89,180,300,3,5
392,13,123,13,1,3,2,85,2,180,300,1,5
393,6,300,7,1,3,1,2,79,60,180,1,5
394,4,388,4,2,3,2,24,20,420,540,2,5
395,10,168,10,1,3,2,4,25,180,300,3,5
396,14,503,15,1,3,1,64,23,180,300,2,5
397,1,36,1,2,3,1,72,42,300,600,4,5
398,3,167,4,1,3,1,36,94,60,180,4,5
399,13,199,13,2,3,2,23,85,300,420,1,5
400,9,542,11,2,3,2,53,12,420,540,2,5
401,4,25,4,1,3,1,73,2,60,180,4,5
402,5,587,6,2,3,2,100,42,0,300,1,5
403,9,584,11,1,3,1,92,71,180,300,2,5
404,3,252,3,2,3,2,35,53,420,540,1,5
405,10,62,11,1,3,1,86,26,180,300,4,5
406,13,588,14,1,3,2,54,40,180,300,3,5
407,8,282,9,1,3,2,65,99,0,300,1,5
408,2,248,2,2,3,2,31,42,420,540,3,5
409,5,600,6,1,3,1,34,12,60,180,1,5
410,5,284,5,2,3,1,17,33,420,540,4,5
411,10,281,10,2,3,2,39,11,420,540,3,5
412,6,336,6,2,3,2,46,30,420,540,2,5
413,9,412,9,2,3,1,27,57,420,540,2,5
414,9,432,11,1,3,1,73,10,180,300,3,5
415,13,396,14,2,3,1,64,62,60,180,1,5
416,4,185,5,1,3,2,99,97,180,300,3,5
417,11,145,12,2,3,1,45,52,420,540,1,5
418,12,429,14,1,3,1,15,92,60,180,2,5
419,9,113,9,2,3,2,86,11,180,300,1,5
420,10,333,10,2,3,1,71,97,420,540,3,5
421,1,80,1,1,3,1,85,23,180,300,3,5
422,11,318,11,2,3,2,3,54,420,540,1,5
423,6,387,7,1,3,1,62,91,180,300,2,5
424,5,198,6,1,3,1,94,77,0,300,2,5
425,3,288,3,2,3,1,48,39,300,420,4,5
426,4,54,4,1,3,2,57,71,60,180,2,5
427,13,232,13,2,3,1,93,34,300,600,1,5
428,11,119,12,1,3,1,57,68,60,180,4,5
429,10,317,10,2,3,2,71,70,420,540,3,5
430,12,454,14,1,3,1,69,1,0,300,3,5
431,7,178,7,2,3,1,74,18,300,600,4,5
432,6,502,7,1,3,1,35,60,180,300,1,5
433,12,514,14,2,3,1,50,65,300,420,4,5
434,6,498,8,2,3,2,56,66,0,300,1,5
435,6,19,6,2,3,1,58,61,0,300,4,5
436,1,260,1,2,3,1,14,78,300,600,3,5
437,11,300,11,2,3,2,27,18,300,600,3,5
438,7,460,8,2,3,2,11,86,0,300,3,5
439,5,421,6,1,3,1,20,89,0,300,1,5
440,14,306,14,2,3,1,45,63,420,540,2,5
441,11,578,12,2,3,1,41,58,180,300,2,5
442,6,150,6,2,3,1,48,85,300,420,1,5
443,8,523,9,2,3,1,15,7,180,300,4,5
444,12,113,13,1,3,1,56,11,0,300,1,5
445,7,70,7,1,3,2,19,78,180,300,2,5
446,3,588,4,1,3,2,13,19,180,300,3,5
447,9,567,11,1,3,2,18,21,60,180,4,5
448,7,26,8,1,3,1,7,44,180,300,2,5
449,5,412,5,2,3,2,62,0,420,540,4,5
450,10,82,10,1,3,1,14,45,180,300,2,5
451,9,442,11,1,3,2,88,60,180,300,2,5
452,2,126,3,2,3,2,86,61,0,300,1,5
453,3,169,3,1,3,2,22,28,180,300,3,5
454,6,586,8,1,3,1,86,57,0,300,2,5
455,2,19,3,1,3,1,47,21,60,180,2,5
456,9,333,9,2,3,2,68,94,420,540,1,5
457,6,371,6,2,3,1,61,61,420,540,2,5
458,13,524,14,1,3,1,32,100,60,180,4,5
459,10,56,10,1,3,2,34,40,60,180,3,5
460,10,106,10,1,3,2,87,21,180,300,1,5
461,1,238,2,1,3,2,90,78,60,180,1,5
462,5,109,6,2,3,1,3,81,0,300,3,5
463,6,105,7,1,3,2,4,57,60,180,1,5
464,1,444,2,1,3,2,0,91,0,300,2,5
465,12,236,12,2,3,1,7,59,420,540,2,5
466,6,139,6,2,3,2,30,83,180,300,2,5
467,7,40,7,1,3,2,41,53,60,180,2,5
468,10,396,10,2,3,1,16,33,420,540,1,5
469,1,195,2,2,3,1,61,24,180,300,4,5
470,1,295,1,2,3,1,45,70,300,600,1,5
471,8,229,9,1,3,1,54,57,0,300,3,5
472,6,340,7,1,3,1,30,1,0,300,4,5
473,8,503,9,1,3,2,63,79,60,180,2,5
474,12,534,13,2,3,2,41,92,420,540,4,5
475,6,92,7,2,3,1,17,70,60,180,2,5
476,2,4,2,1,3,1,26,1,60,180,3,5
477,6,431,7,2,3,2,4,44,0,300,4,5
478,14,598,16,2,3,1,36,29,300,420,3,5
479,1,115,2,1,3,1,50,45,180,300,1,5
480,10,496,11,1,3,2,12,81,0,300,1,5
481,8,240,9,1,3,2,1,81,0,300,2,5
482,7,114,8,1,3,2,100,86,60,180,1,5
483,13,66,13,1,3,2,94,87,180,300,3,5
484,13,20,14,1,3,1,74,84,60,180,1,5
485,9,420,10,2,3,2,33,11,300,600,2,5
486,3,301,3,2,3,2,28,40,420,540,1,5
487,13,375,13,2,3,2,87,54,420,540,4,5
488,12,217,13,1,3,2,100,45,60,180,1,5
489,3,34,4,1,3,2,8,74,0,300,1,5
490,9,477,11,2,3,1,17,84,300,600,1,5
491,5,540,6,1,3,1,75,96,0,300,2,5
492,10,437,12,1,3,2,2,34,60,180,3,5
493,7,355,8,2,3,2,72,78,180,300,4,5
494,7,313,7,2,3,2,8,53,420,540,3,5
495,3,336,3,2,3,2,28,95,420,540,4,5
496,4,307,4,2,3,2,21,96,420,540,3,5
497,8,451,10,1,3,1,93,59,60,180,1,5
498,9,221,9,2,3,2,29,70,420,540,2,5
499,9,383,11,2,3,2,21,84,420,540,2,5
500,3,85,4,2,3,2,69,47,180,300,2,5
501,5,233,5,2,3,2,86,59,300,420,2,5
502,13,221,14,1,3,2,22,46,0,300,2,5
503,7,556,8,2,3,2,74,59,300,600,1,5
504,9,448,11,2,3,1,37,61,300,600,3,5
505,3,324,3,2,3,1,30,44,420,540,1,5
506,11,546,13,1,3,2,98,100,0,300,3,5
507,7,377,8,2,3,1,79,100,300,600,2,5
508,1,65,1,1,3,1,65,43,180,300,2,5
509,1,471,2,2,3,2,90,95,300,420,1,5
510,8,473,9,1,3,2,8,59,60,180,2,5
511,2,465,3,1,3,2,68,72,180,300,2,5
512,11,153,11,1,3,1,93,92,180,300,3,5
513,14,138,15,2,3,2,26,30,180,300,4,5
514,8,219,9,2,3,2,93,28,420,540,1,5
515,5,183,5,2,3,1,68,63,300,420,4,5
516,6,348,6,2,3,1,11,68,420,540,4,5
517,1,430,2,1,3,1,89,14,60,180,2,5
518,1,252,2,1,3,2,74,23,180,300,4,5
519,14,324,14,2,3,2,54,61,420,540,3,5
520,14,345,14,2,3,1,1,94,420,540,2,5
521,8,255,9,1,3,1,78,83,60,180,1,5
522,3,483,5,2,3,2,39,7,300,420,4,5
523,13,120,13,2,3,1,35,31,300,600,3,5
524,10,215,11,2,3,2,33,28,180,300,2,5
525,7,523,9,1,3,2,12,35,60,180,3,5
526,14,31,15,1,3,1,81,56,180,300,1,5
527,6,70,7,1,3,1,44,11,0,300,4,5
528,9,17,10,1,3,1,81,61,180,300,2,5
529,3,506,4,1,3,1,87,96,0,300,1,5
530,7,113,7,1,3,2,48,61,180,300,2,5
