Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,9,192,11,1,3,1,47,79,60,180,3,5
167,3,522,4,1,3,2,100,16,60,180,1,5
168,13,250,14,2,3,1,49,34,180,300,2,5
169,11,400,11,2,3,2,42,82,420,540,4,5
170,7,74,7,2,3,1,37,12,300,420,1,5
171,6,147,7,1,3,2,96,7,60,180,1,5
172,14,181,14,2,3,1,73,84,300,420,1,5
173,8,416,9,1,3,2,98,25,180,300,2,5
174,7,173,8,1,3,2,46,91,0,300,4,5
175,2,261,2,2,3,2,61,72,420,540,4,5
176,7,597,8,1,3,2,34,46,0,300,1,5
177,10,201,11,1,3,1,23,3,60,180,3,5
178,6,308,7,2,3,1,13,40,300,600,2,5
179,12,329,13,2,3,1,45,22,300,420,1,5
180,13,126,13,2,3,2,38,63,420,540,1,5
181,9,51,9,2,3,2,1,65,180,300,1,5
182,13,64,14,2,3,2,58,76,0,300,1,5
183,11,244,13,1,3,2,10,22,0,300,3,5
184,1,286,2,1,3,2,43,0,0,300,4,5
185,10,123,10,1,3,1,66,38,180,300,1,5
186,4,218,4,2,3,1,26,58,300,420,2,5
187,7,250,7,2,3,2,98,93,300,600,1,5
188,5,486,7,1,3,2,11,89,180,300,2,5
189,11,350,11,2,3,1,67,65,420,540,1,5
190,11,412,11,2,3,2,36,30,420,540,1,5
191,1,16,1,1,3,2,34,0,60,180,3,5
192,6,407,7,1,3,1,51,9,60,180,3,5
193,2,254,2,2,3,2,61,100,420,540,4,5
194,12,265,13,1,3,2,85,4,0,300,3,5
195,12,21,13,1,3,1,29,24,0,300,1,5
196,12,46,13,1,3,2,49,52,0,300,3,5
197,2,549,4,1,3,2,48,52,0,300,1,5
198,3,241,3,2,3,2,41,72,300,600,4,5
199,12,508,13,1,3,2,26,100,180,300,3,5
200,14,75,14,2,3,1,83,37,180,300,1,5
201,2,223,3,1,3,2,75,11,0,300,1,5
202,14,35,14,1,3,1,77,35,60,180,4,5
203,11,430,13,1,3,2,82,39,180,300,3,5
204,7,139,8,1,3,1,50,57,180,300,2,5
205,7,381,8,1,3,1,32,43,60,180,3,5
206,4,204,5,1,3,1,11,75,180,300,2,5
207,14,456,16,1,3,2,50,6,180,300,2,5
208,13,232,13,2,3,2,87,80,420,540,1,5
209,1,198,3,1,3,1,97,93,180,300,4,5
210,8,551,9,1,3,2,53,11,180,300,2,5
211,7,397,7,2,3,1,67,20,420,540,1,5
212,6,395,7,2,3,2,94,21,300,600,4,5
213,12,60,13,1,3,1,41,51,0,300,2,5
214,1,190,1,2,3,1,6,48,420,540,1,5
215,3,119,3,2,3,2,29,69,420,540,2,5
216,10,313,10,2,3,2,4,51,420,540,4,5
217,5,407,5,2,3,1,6,68,420,540,3,5
218,2,472,3,2,3,2,52,18,60,180,2,5
219,9,154,9,1,3,1,24,0,180,300,2,5
220,14,298,14,2,3,1,88,8,300,420,2,5
221,13,47,14,1,3,2,26,31,0,300,1,5
222,1,458,3,2,3,2,37,34,180,300,1,5
223,11,307,12,1,3,2,15,22,60,180,4,5
224,7,268,9,1,3,2,6,26,60,180,2,5
225,11,496,12,2,3,1,97,61,0,300,1,5
226,14,34,15,1,3,1,83,25,60,180,4,5
227,4,35,4,2,3,1,33,6,0,300,1,5
228,13,67,13,2,3,1,87,98,300,600,2,5
229,8,94,9,2,3,1,29,74,300,600,1,5
230,1,415,2,1,3,1,1,94,180,300,4,5
231,7,486,9,1,3,1,12,3,60,180,2,5
232,8,102,10,1,3,1,29,4,180,300,4,5
233,2,165,2,2,3,1,31,42,180,300,3,5
234,7,152,7,2,3,2,71,22,180,300,4,5
235,8,62,8,1,3,2,19,12,180,300,1,5
236,14,169,15,1,3,2,77,80,0,300,1,5
237,2,567,3,1,3,2,68,3,60,180,2,5
238,6,27,7,1,3,1,33,85,180,300,4,5
239,8,129,8,1,3,2,16,43,180,300,2,5
240,3,527,5,1,3,1,11,4,0,300,3,5
241,10,62,12,2,3,2,23,60,420,540,2,5
242,6,467,8,1,3,2,19,57,60,180,4,5
243,9,406,9,2,3,1,37,41,420,540,2,5
244,8,229,9,1,3,2,39,59,180,300,2,5
245,4,513,6,2,3,1,1,29,180,300,2,5
246,1,30,2,2,3,1,61,57,420,540,2,5
247,4,141,5,1,3,1,43,29,60,180,2,5
248,9,78,9,1,3,2,86,46,180,300,1,5
249,8,366,8,2,3,2,73,74,420,540,4,5
250,6,233,6,2,3,2,66,43,300,420,1,5
251,1,39,1,1,3,2,47,51,60,180,3,5
252,8,180,8,1,3,2,89,55,180,300,3,5
253,14,388,14,2,3,2,41,11,420,540,2,5
254,10,156,11,1,3,1,36,39,180,300,4,5
255,11,179,12,1,3,1,61,100,60,180,1,5
256,6,374,6,2,3,1,42,15,420,540,2,5
257,12,451,13,1,3,1,0,79,180,300,3,5
258,10,433,12,2,3,2,58,47,300,600,4,5
259,11,489,12,1,3,1,64,10,60,180,3,5
260,7,47,7,1,3,1,88,97,60,180,1,5
261,9,418,10,1,3,2,15,74,60,180,4,5
262,13,369,13,2,3,1,21,80,420,540,2,5
263,8,193,9,1,3,1,52,85,0,300,2,5
264,3,421,4,1,3,2,40,12,0,300,2,5
265,1,357,2,2,3,1,97,9,180,300,1,5
266,11,246,12,2,3,1,39,97,60,180,1,5
267,2,97,3,1,3,1,12,36,0,300,3,5
268,8,578,10,2,3,1,52,60,300,600,3,5
269,3,153,3,1,3,2,58,46,180,300,3,5
270,10,480,11,2,3,1,70,48,60,180,2,5
271,5,241,5,2,3,2,68,91,420,540,4,5
272,4,220,4,2,3,2,45,79,420,540,3,5
273,3,89,4,1,3,2,87,79,0,300,3,5
274,2,317,3,1,3,1,96,17,60,180,3,5
275,13,155,14,1,3,1,78,70,0,300,1,5
276,5,404,5,2,3,1,41,29,420,540,2,5
277,11,1,12,2,3,1,40,99,180,300,3,5
278,9,517,11,1,3,1,90,69,60,180,2,5
279,11,189,12,1,3,2,83,46,180,300,4,5
280,8,84,9,2,3,2,94,20,0,300,3,5
281,8,150,9,1,3,2,72,62,0,300,1,5
282,12,55,12,1,3,2,70,93,60,180,1,5
283,2,587,3,1,3,2,30,7,180,300,1,5
284,7,360,7,2,3,1,37,51,420,540,4,5
285,6,480,8,2,3,2,57,6,180,300,1,5
286,2,376,2,2,3,1,20,66,420,540,1,5
287,5,521,6,1,3,1,46,90,60,180,3,5
288,4,481,6,1,3,1,51,69,60,180,3,5
289,6,268,6,2,3,1,14,73,420,540,2,5
290,12,218,13,2,3,2,6,59,0,300,3,5
291,3,71,4,2,3,2,88,40,60,180,1,5
292,6,558,7,1,3,1,79,21,60,180,3,5
293,7,268,8,1,3,1,78,41,180,300,4,5
294,9,458,10,1,3,2,47,16,0,300,4,5
295,10,270,10,2,3,2,36,39,300,600,3,5
296,3,481,5,1,3,2,53,51,0,300,1,5
297,2,569,3,1,3,1,24,6,180,300,1,5
298,13,60,13,1,3,1,91,56,180,300,4,5
299,6,162,6,2,3,1,20,3,420,540,2,5
300,2,472,3,1,3,2,53,27,60,180,3,5
301,8,538,10,2,3,1,63,65,180,300,2,5
302,1,136,1,1,3,2,52,75,180,300,2,5
303,10,475,12,1,3,1,24,6,180,300,1,5
304,13,207,13,2,3,1,59,68,420,540,1,5
305,8,558,9,1,3,2,64,17,0,300,4,5
306,9,121,10,1,3,1,75,75,180,300,2,5
307,14,455,16,1,3,1,14,60,180,300,2,5
308,8,423,10,1,3,1,97,0,0,300,4,5
309,13,564,15,1,3,2,50,72,180,300,3,5
310,12,178,12,1,3,1,65,72,180,300,2,5
311,6,530,8,2,3,1,3,48,300,600,4,5
312,5,48,7,1,3,1,67,4,180,300,4,5
313,8,471,9,2,3,1,16,39,300,420,1,5
314,7,367,7,2,3,2,2,3,420,540,3,5
315,14,116,15,1,3,1,23,46,0,300,1,5
316,9,399,10,1,3,2,35,46,60,180,2,5
317,4,274,5,2,3,2,73,31,180,300,2,5
318,7,507,9,1,3,1,73,80,0,300,4,5
319,11,5,11,1,3,2,65,58,60,180,2,5
320,7,121,8,2,3,2,42,86,300,600,2,5
321,3,362,4,1,3,2,70,97,60,180,1,5
322,13,268,14,2,3,1,84,22,60,180,3,5
323,6,344,7,2,3,2,88,58,420,540,3,5
324,10,351,11,1,3,1,75,16,0,300,2,5
325,11,580,13,2,3,1,14,61,60,180,2,5
326,5,567,7,1,3,1,34,64,0,300,4,5
327,11,155,13,1,3,1,12,46,60,180,2,5
328,1,47,2,2,3,2,32,49,0,300,2,5
329,13,178,13,2,3,1,59,1,300,420,4,5
330,7,109,7,1,3,1,40,88,180,300,3,5
331,10,145,10,2,3,2,69,53,300,600,4,5
332,5,220,5,2,3,2,67,81,420,540,3,5
333,8,44,8,1,3,1,1,1,60,180,1,5
334,13,165,13,1,3,2,31,80,180,300,3,5
335,5,353,5,2,3,1,62,40,420,540,1,5
336,4,83,5,1,3,1,81,89,180,300,1,5
337,14,260,15,2,3,2,24,46,180,300,4,5
338,1,124,1,1,3,1,65,36,180,300,3,5
339,14,159,14,2,3,2,18,19,300,600,4,5
340,12,397,12,2,3,2,92,41,420,540,4,5
341,13,77,14,2,3,2,73,76,0,300,3,5
342,9,455,11,1,3,1,76,45,180,300,2,5
343,7,267,7,2,3,1,43,33,300,600,1,5
344,8,68,8,2,3,2,71,88,420,540,3,5
345,12,376,13,1,3,1,68,82,180,300,2,5
346,3,255,3,2,3,2,61,14,420,540,3,5
347,12,337,12,2,3,1,26,94,420,540,1,5
348,12,427,13,1,3,2,94,42,60,180,1,5
349,10,170,10,2,3,1,97,69,300,420,1,5
350,13,163,14,1,3,1,37,84,0,300,2,5
351,1,291,2,1,3,1,76,28,0,300,4,5
352,7,321,8,1,3,2,43,63,180,300,4,5
353,9,177,10,1,3,1,9,79,0,300,3,5
354,1,105,2,1,3,2,96,69,60,180,1,5
355,2,193,3,2,3,1,84,27,420,540,1,5
356,11,465,12,1,3,1,47,9,0,300,1,5
357,13,343,13,2,3,2,80,40,420,540,4,5
358,2,506,3,1,3,1,60,21,180,300,1,5
359,10,499,12,2,3,2,19,14,300,600,2,5
360,12,20,12,1,3,2,63,62,60,180,2,5
361,6,547,7,1,3,1,64,47,60,180,1,5
362,3,399,5,1,3,1,31,67,0,300,3,5
363,14,494,15,2,3,1,25,51,300,420,3,5
364,2,242,2,2,3,1,49,7,420,540,4,5
365,2,70,3,2,3,2,14,50,180,300,3,5
366,12,115,12,2,3,1,25,20,300,420,4,5
367,13,312,13,2,3,2,70,48,420,540,4,5
368,10,550,11,1,3,2,6,2,60,180,2,5
369,6,471,7,1,3,1,73,61,60,180,4,5
370,11,305,11,2,3,1,99,61,420,540,3,5
371,3,595,5,1,3,2,52,19,60,180,1,5
372,10,199,10,2,3,1,95,42,420,540,1,5
373,10,551,12,2,3,1,89,78,180,300,4,5
374,13,256,13,2,3,1,13,64,300,600,1,5
375,4,580,5,1,3,1,40,68,60,180,3,5
376,11,269,13,1,3,1,6,94,0,300,2,5
377,14,268,15,1,3,1,11,69,0,300,4,5
378,3,109,3,2,3,1,52,37,420,540,3,5
379,3,165,3,1,3,2,81,0,180,300,3,5
380,3,319,4,2,3,1,21,80,420,540,3,5
381,6,507,7,2,3,1,1,72,300,600,3,5
382,1,378,3,1,3,2,74,55,60,180,3,5
383,12,190,12,2,3,1,64,23,300,600,1,5
384,10,380,11,1,3,2,58,47,180,300,4,5
385,12,206,13,1,3,2,64,5,60,180,4,5
386,11,153,12,1,3,2,62,46,180,300,1,5
387,1,404,1,2,3,2,1,16,420,540,2,5
388,14,282,14,2,3,2,43,79,420,540,1,5
389,6,487,7,1,3,2,90,23,60,180,2,5
390,6,306,7,1,3,1,85,86,180,300,2,5
391,10,203,10,2,3,2,64,21,420,540,4,5
392,6,399,6,2,3,2,62,1,420,540,1,5
393,6,94,8,2,3,2,67,98,420,540,2,5
394,1,524,3,2,3,2,71,25,420,540,1,5
395,7,158,8,1,3,2,22,56,180,300,4,5
396,13,327,13,2,3,2,33,34,420,540,1,5
397,6,63,6,2,3,2,56,54,180,300,4,5
398,14,511,15,1,3,1,98,83,180,300,4,5
399,14,527,16,1,3,2,69,9,60,180,2,5
400,14,569,15,2,3,1,20,7,180,300,2,5
401,11,271,11,2,3,2,7,4,420,540,3,5
402,10,347,10,2,3,2,78,26,420,540,2,5
403,10,253,11,1,3,2,10,88,60,180,3,5
404,13,163,13,1,3,2,33,17,180,300,4,5
405,11,527,13,1,3,2,97,52,60,180,3,5
406,14,461,15,1,3,1,23,30,180,300,1,5
407,9,322,10,1,3,1,47,97,60,180,1,5
408,10,281,11,1,3,1,36,51,180,300,4,5
409,1,531,3,2,3,1,18,35,0,300,3,5
410,3,42,3,2,3,2,59,67,60,180,3,5
411,11,107,11,1,3,2,43,39,180,300,1,5
412,4,200,4,2,3,2,83,40,420,540,3,5
413,5,184,6,1,3,2,87,45,0,300,3,5
414,3,303,3,2,3,2,0,60,420,540,2,5
415,14,592,15,1,3,2,70,92,0,300,1,5
416,12,401,12,2,3,1,56,64,420,540,3,5
417,4,313,5,1,3,2,1,100,0,300,3,5
418,8,389,8,2,3,2,64,53,420,540,2,5
419,11,509,13,1,3,2,90,50,60,180,1,5
420,4,184,5,1,3,2,96,9,0,300,4,5
421,1,249,1,2,3,1,62,96,420,540,2,5
422,9,438,10,2,3,2,0,66,0,300,2,5
423,2,268,2,2,3,1,47,39,420,540,3,5
424,6,259,6,2,3,1,4,78,420,540,1,5
425,14,344,14,2,3,1,54,61,420,540,2,5
426,12,372,12,2,3,2,29,81,420,540,3,5
427,7,63,7,2,3,2,11,67,420,540,2,5
428,12,167,12,1,3,2,17,55,180,300,1,5
429,6,318,6,2,3,2,40,23,420,540,3,5
430,11,342,12,2,3,2,50,14,300,420,4,5
431,6,394,6,2,3,1,55,91,420,540,3,5
432,1,248,1,2,3,2,43,4,420,540,2,5
433,13,357,14,1,3,2,12,41,60,180,2,5
434,13,26,13,1,3,2,0,97,60,180,1,5
435,13,529,15,1,3,1,54,100,0,300,4,5
436,4,25,5,1,3,1,35,24,0,300,4,5
437,8,578,9,2,3,2,67,88,420,540,4,5
438,10,21,11,1,3,2,70,65,180,300,2,5
439,4,530,6,2,3,1,80,50,180,300,2,5
440,10,180,11,2,3,1,75,21,0,300,4,5
441,7,285,8,2,3,2,45,81,60,180,1,5
442,13,272,13,2,3,2,2,20,420,540,1,5
443,1,565,2,1,3,1,91,73,180,300,1,5
444,6,419,6,2,3,1,2,100,420,540,1,5
445,5,278,5,2,3,1,19,39,420,540,3,5
446,12,202,13,2,3,1,70,61,180,300,2,5
447,14,539,15,1,3,1,44,87,180,300,4,5
448,12,421,14,1,3,2,16,98,60,180,4,5
449,5,332,5,2,3,2,98,95,420,540,4,5
450,7,40,8,1,3,2,18,78,180,300,4,5
451,13,520,15,2,3,1,22,99,180,300,4,5
452,5,214,6,1,3,2,72,8,180,300,3,5
453,8,180,9,1,3,1,71,57,180,300,1,5
454,6,366,6,2,3,1,0,87,420,540,4,5
455,12,233,12,2,3,1,100,20,300,420,2,5
456,2,377,2,2,3,2,91,6,420,540,4,5
457,11,152,12,1,3,2,21,82,60,180,3,5
458,4,170,4,1,3,2,50,46,180,300,4,5
459,1,580,2,2,3,2,17,9,300,420,2,5
460,13,536,15,1,3,2,52,19,60,180,1,5
461,8,410,8,2,3,1,32,3,420,540,2,5
462,10,10,10,1,3,1,98,60,60,180,4,5
463,5,38,7,1,3,1,23,23,180,300,1,5
464,9,306,9,2,3,1,61,69,420,540,2,5
465,7,300,7,2,3,1,26,88,300,600,1,5
466,13,167,14,1,3,1,26,81,0,300,2,5
467,7,332,8,1,3,2,52,97,60,180,2,5
468,11,142,11,2,3,2,98,34,300,600,2,5
469,13,268,14,1,3,1,79,92,60,180,1,5
470,5,267,5,2,3,1,5,89,300,420,3,5
471,4,252,5,1,3,2,38,12,180,300,1,5
472,2,201,2,2,3,2,12,73,300,420,3,5
473,4,49,4,1,3,1,73,38,60,180,3,5
474,3,341,3,2,3,2,73,17,420,540,4,5
475,12,100,13,2,3,2,10,66,0,300,3,5
476,9,95,10,1,3,2,82,12,60,180,1,5
477,8,438,9,1,3,2,89,42,180,300,1,5
478,10,265,10,2,3,2,20,10,300,420,2,5
479,12,542,14,2,3,2,92,100,60,180,1,5
480,11,595,13,2,3,2,9,5,420,540,4,5
481,3,562,4,2,3,1,80,55,180,300,1,5
482,11,301,11,2,3,1,54,15,420,540,3,5
483,13,452,15,1,3,2,4,23,180,300,3,5
484,5,439,7,2,3,1,57,16,180,300,2,5
485,7,1,8,1,3,1,0,2,60,180,4,5
486,5,406,6,1,3,2,38,44,0,300,2,5
487,11,313,12,1,3,2,1,90,60,180,3,5
488,6,536,8,1,3,2,35,40,60,180,4,5
489,14,454,16,1,3,2,52,10,0,300,4,5
490,2,173,2,2,3,2,80,22,180,300,3,5
491,8,211,8,2,3,1,72,90,300,420,1,5
492,12,467,14,1,3,2,95,30,0,300,1,5
493,13,118,13,1,3,1,64,97,180,300,2,5
494,12,580,14,1,3,1,80,91,0,300,4,5
495,7,344,8,1,3,2,23,13,60,180,2,5
496,12,347,12,2,3,2,76,6,420,540,4,5
497,14,53,15,1,3,2,85,48,180,300,2,5
498,3,193,3,2,3,2,81,59,300,420,2,5
499,3,153,3,2,3,2,56,63,420,540,2,5
500,7,234,8,1,3,1,88,65,180,300,1,5
501,9,196,9,2,3,2,2,59,420,540,2,5
502,3,366,3,2,3,1,28,50,420,540,3,5
503,7,187,8,2,3,2,41,37,420,540,2,5
504,12,566,13,1,3,1,23,0,60,180,3,5
505,10,84,10,2,3,1,19,30,180,300,2,5
506,2,587,4,1,3,1,64,23,60,180,4,5
507,4,311,4,2,3,1,96,79,420,540,2,5
508,3,29,3,1,3,1,15,84,60,180,1,5
509,2,287,3,2,3,2,53,66,300,420,3,5
510,13,337,13,2,3,1,25,97,420,540,3,5
511,4,86,5,2,3,1,26,91,0,300,2,5
512,1,483,3,1,3,2,75,41,180,300,1,5
513,3,524,4,1,3,2,90,45,180,300,2,5
514,7,126,7,2,3,1,75,78,300,420,2,5
515,13,181,14,1,3,1,34,31,180,300,2,5
516,1,206,1,2,3,1,91,5,420,540,4,5
517,6,77,7,1,3,1,31,92,0,300,1,5
518,14,551,15,1,3,1,64,40,0,300,4,5
519,7,296,9,2,3,1,95,96,60,180,3,5
520,13,386,13,2,3,1,93,76,420,540,2,5
521,13,68,14,1,3,1,31,57,0,300,2,5
522,6,134,7,2,3,2,95,100,180,300,3,5
523,14,265,14,2,3,1,64,43,420,540,3,5
524,13,196,14,2,3,1,29,99,180,300,4,5
525,8,587,10,2,3,2,12,13,180,300,3,5
526,1,538,2,1,3,1,46,28,60,180,2,5
527,11,340,13,2,3,2,70,33,60,180,4,5
528,1,363,2,1,3,2,100,55,180,300,2,5
529,10,146,10,2,3,1,51,85,420,540,2,5
530,6,330,6,2,3,2,55,33,420,540,2,5
