Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,3,392,3,2,3,1,84,69,420,540,1,5
167,11,214,11,2,3,2,54,58,300,420,3,5
168,7,538,8,1,3,2,71,13,60,180,2,5
169,4,591,6,2,3,2,18,33,60,180,1,5
170,14,219,14,2,3,1,42,12,420,540,2,5
171,2,481,4,2,3,1,82,69,0,300,1,5
172,11,65,11,1,3,2,10,9,180,300,3,5
173,9,402,9,2,3,1,30,4,420,540,3,5
174,11,215,11,2,3,2,98,22,300,600,3,5
175,11,451,12,1,3,1,7,91,60,180,3,5
176,10,160,11,1,3,2,29,59,0,300,4,5
177,1,573,3,1,3,1,52,94,0,300,1,5
178,6,51,6,1,3,1,42,18,60,180,4,5
179,7,291,7,2,3,2,50,37,420,540,4,5
180,3,303,3,2,3,1,11,81,420,540,2,5
181,14,283,15,2,3,2,44,89,300,420,1,5
182,2,482,3,2,3,1,53,0,180,300,2,5
183,14,283,14,2,3,2,7,84,420,540,1,5
184,12,162,12,1,3,1,69,27,180,300,2,5
185,13,200,13,2,3,1,79,61,420,540,4,5
186,8,541,9,1,3,1,88,55,0,300,2,5
187,13,367,13,2,3,2,70,30,420,540,4,5
188,12,241,12,2,3,1,93,2,420,540,4,5
189,5,280,6,2,3,1,1,1,60,180,3,5
190,7,518,8,2,3,2,83,2,180,300,1,5
191,5,366,5,2,3,2,10,51,420,540,1,5
192,7,357,8,1,3,2,62,45,0,300,3,5
193,10,326,10,2,3,2,87,0,420,540,3,5
194,10,565,11,2,3,1,100,96,420,540,2,5
195,1,518,3,1,3,1,67,13,60,180,3,5
196,10,61,10,1,3,2,78,84,180,300,2,5
197,4,80,5,2,3,1,20,70,300,420,4,5
198,5,33,5,1,3,2,39,39,60,180,2,5
199,9,56,10,2,3,1,54,68,0,300,1,5
200,5,574,6,2,3,2,59,47,420,540,4,5
201,13,461,15,2,3,1,58,7,60,180,1,5
202,5,300,5,2,3,2,98,19,300,420,2,5
203,3,295,4,1,3,2,67,75,60,180,4,5
204,5,12,6,2,3,2,5,45,420,540,4,5
205,9,421,11,2,3,1,89,45,0,300,2,5
206,7,146,8,1,3,1,29,89,60,180,3,5
207,13,91,14,1,3,1,84,79,60,180,1,5
208,13,376,13,2,3,2,47,23,420,540,4,5
209,3,161,4,2,3,2,87,10,0,300,1,5
210,3,166,3,2,3,1,73,64,180,300,3,5
211,5,190,6,2,3,1,6,8,300,420,4,5
212,13,173,13,1,3,2,79,5,180,300,4,5
213,5,39,5,2,3,2,90,54,180,300,1,5
214,13,16,13,2,3,1,52,45,0,300,3,5
215,9,301,9,2,3,2,49,68,420,540,4,5
216,2,555,4,2,3,1,72,45,60,180,4,5
217,14,240,15,2,3,1,38,74,300,420,2,5
218,10,275,10,2,3,1,54,10,420,540,1,5
219,5,423,7,2,3,2,13,54,180,300,4,5
220,9,220,9,2,3,1,42,35,420,540,2,5
221,4,244,5,2,3,2,26,36,0,300,2,5
222,5,198,5,2,3,1,92,88,420,540,2,5
223,13,534,14,2,3,2,39,16,0,300,4,5
224,14,219,14,2,3,1,27,76,420,540,2,5
225,7,489,8,1,3,1,9,47,0,300,4,5
226,14,431,15,2,3,2,47,82,0,300,1,5
227,5,430,6,2,3,2,19,34,60,180,4,5
228,1,143,2,1,3,2,18,17,60,180,3,5
229,13,407,14,1,3,1,29,33,180,300,4,5
230,6,118,6,1,3,1,71,90,180,300,4,5
231,1,340,1,2,3,1,71,4,420,540,3,5
232,9,130,9,2,3,1,25,34,180,300,1,5
233,6,198,8,2,3,2,88,14,60,180,1,5
234,3,230,4,1,3,1,40,10,60,180,4,5
235,7,566,8,2,3,2,67,95,180,300,2,5
236,5,78,6,2,3,2,23,80,60,180,3,5
237,7,112,7,2,3,1,8,79,300,600,4,5
238,7,334,7,2,3,2,11,92,420,540,2,5
239,1,497,2,2,3,2,66,94,180,300,2,5
240,14,65,14,1,3,1,6,96,180,300,2,5
241,10,266,10,2,3,2,37,32,300,600,4,5
242,14,465,16,2,3,1,37,66,60,180,3,5
243,7,278,7,2,3,2,77,48,420,540,1,5
244,13,205,14,1,3,2,98,41,60,180,2,5
245,13,389,14,2,3,1,49,3,0,300,3,5
246,14,563,16,1,3,1,78,21,60,180,3,5
247,2,128,2,2,3,2,17,24,420,540,1,5
248,7,107,7,1,3,2,19,15,180,300,1,5
249,8,360,9,1,3,2,93,89,180,300,3,5
250,10,81,11,1,3,2,63,38,180,300,1,5
251,1,395,1,2,3,1,24,0,420,540,1,5
252,3,22,4,2,3,1,4,43,300,600,2,5
253,11,71,11,1,3,2,11,13,180,300,2,5
254,1,7,1,2,3,1,0,95,300,600,1,5
255,13,312,15,2,3,2,60,3,420,540,2,5
256,12,527,13,1,3,2,74,52,180,300,4,5
257,12,482,14,1,3,2,91,66,180,300,2,5
258,9,28,10,2,3,1,93,100,0,300,2,5
259,12,374,13,2,3,1,62,46,180,300,2,5
260,11,300,11,2,3,1,71,13,300,420,2,5
261,2,32,4,2,3,2,77,1,300,420,3,5
262,14,336,14,2,3,1,3,21,420,540,3,5
263,4,329,5,1,3,2,27,46,60,180,3,5
264,13,421,14,2,3,2,53,91,300,420,2,5
265,10,471,11,2,3,1,55,84,420,540,1,5
266,2,443,4,1,3,2,64,65,0,300,4,5
267,13,318,14,1,3,1,90,25,0,300,3,5
268,10,144,10,2,3,2,47,81,180,300,1,5
269,4,236,5,2,3,1,32,91,60,180,1,5
270,14,28,14,1,3,1,73,96,60,180,4,5
271,7,454,9,2,3,1,32,24,60,180,1,5
272,1,103,1,2,3,2,79,39,300,420,4,5
273,7,226,7,2,3,1,75,69,420,540,4,5
274,13,427,15,2,3,1,61,99,180,300,2,5
275,1,472,2,2,3,2,19,31,180,300,4,5
276,5,182,6,1,3,1,26,27,60,180,2,5
277,4,351,4,2,3,2,52,75,420,540,3,5
278,8,372,8,2,3,1,69,97,420,540,3,5
279,8,249,8,2,3,2,83,16,420,540,3,5
280,13,71,14,1,3,2,2,56,180,300,4,5
281,10,318,10,2,3,1,27,66,420,540,2,5
282,13,173,13,2,3,1,63,4,180,300,2,5
283,10,366,11,2,3,1,23,17,420,540,4,5
284,11,122,12,2,3,2,49,44,60,180,4,5
285,11,561,12,2,3,2,24,29,0,300,2,5
286,8,407,8,2,3,2,71,34,420,540,2,5
287,8,192,8,2,3,1,81,45,420,540,2,5
288,12,421,14,2,3,2,60,34,180,300,3,5
289,9,423,10,2,3,2,66,74,300,420,4,5
290,12,563,14,1,3,2,8,71,60,180,1,5
291,2,2,2,1,3,1,53,66,60,180,2,5
292,8,178,9,2,3,2,38,68,0,300,4,5
293,12,403,12,2,3,1,32,57,420,540,1,5
294,3,57,3,2,3,2,87,86,60,180,2,5
295,1,281,1,2,3,2,71,20,420,540,4,5
296,5,63,5,1,3,2,35,68,180,300,3,5
297,13,551,14,1,3,2,1,70,180,300,2,5
298,14,71,14,1,3,2,85,72,180,300,1,5
299,9,31,9,2,3,1,3,90,60,180,3,5
300,3,10,4,1,3,1,68,20,180,300,3,5
301,9,360,9,2,3,1,45,97,420,540,4,5
302,10,30,11,2,3,1,6,53,60,180,2,5
303,5,169,6,1,3,2,35,8,180,300,4,5
304,9,3,10,2,3,2,85,1,60,180,2,5
305,2,572,4,1,3,2,73,79,180,300,2,5
306,9,97,9,2,3,2,63,45,180,300,3,5
307,8,110,8,2,3,2,94,50,420,540,3,5
308,12,351,13,2,3,2,79,75,180,300,2,5
309,2,518,4,2,3,2,92,24,180,300,2,5
310,6,175,6,1,3,1,7,42,180,300,3,5
311,6,598,7,2,3,2,41,56,0,300,3,5
312,2,307,2,2,3,1,48,28,420,540,2,5
313,9,134,10,1,3,2,11,100,60,180,4,5
314,10,324,11,2,3,2,40,18,60,180,4,5
315,1,78,1,2,3,2,17,29,180,300,2,5
316,5,587,7,1,3,2,92,49,180,300,1,5
317,6,368,7,1,3,1,75,94,0,300,1,5
318,8,295,8,2,3,2,56,61,300,420,3,5
319,6,482,7,1,3,1,83,59,0,300,4,5
320,8,170,9,2,3,2,57,45,60,180,3,5
321,2,123,2,2,3,2,6,53,420,540,2,5
322,1,464,2,2,3,1,63,72,420,540,4,5
323,5,58,5,2,3,1,79,92,60,180,1,5
324,2,218,3,2,3,2,36,64,60,180,4,5
325,10,417,10,2,3,1,5,11,420,540,1,5
326,9,238,10,1,3,1,86,2,60,180,2,5
327,6,399,8,2,3,1,22,16,420,540,1,5
328,12,551,14,1,3,2,1,60,60,180,3,5
329,3,183,4,2,3,1,77,70,0,300,2,5
330,14,247,15,1,3,2,78,90,60,180,4,5
331,8,232,9,2,3,1,81,42,0,300,4,5
332,14,73,14,2,3,1,50,57,180,300,2,5
333,14,183,14,2,3,1,4,88,300,420,4,5
334,14,392,14,2,3,1,21,68,420,540,1,5
335,14,536,16,2,3,2,61,9,420,540,2,5
336,5,307,5,2,3,2,2,13,420,540,2,5
337,9,553,11,1,3,1,52,20,180,300,2,5
338,11,129,12,2,3,1,73,59,0,300,3,5
339,10,149,10,2,3,2,87,46,180,300,2,5
340,2,103,2,1,3,1,45,70,180,300,1,5
341,10,230,10,2,3,2,51,31,300,600,1,5
342,9,146,9,2,3,2,86,18,180,300,4,5
343,9,593,11,1,3,2,58,44,0,300,3,5
344,8,567,10,1,3,2,1,12,0,300,3,5
345,7,96,7,1,3,1,48,10,180,300,3,5
346,10,261,11,2,3,2,17,22,60,180,3,5
347,7,66,7,1,3,2,90,43,180,300,1,5
348,13,147,13,1,3,1,15,65,180,300,1,5
349,4,422,5,2,3,1,34,72,180,300,3,5
350,5,265,5,2,3,1,41,50,300,600,1,5
351,11,587,12,1,3,2,48,13,60,180,2,5
352,5,32,7,1,3,1,78,19,60,180,1,5
353,9,98,9,1,3,1,2,82,180,300,4,5
354,3,289,3,2,3,1,91,60,420,540,2,5
355,8,518,10,1,3,2,74,35,60,180,3,5
356,5,514,7,2,3,2,38,71,420,540,2,5
357,2,457,3,2,3,1,81,41,0,300,4,5
358,6,288,6,2,3,1,89,13,300,600,2,5
359,5,170,5,2,3,1,42,12,420,540,3,5
360,7,313,7,2,3,1,97,27,420,540,1,5
361,3,152,4,2,3,1,85,73,300,600,1,5
362,12,463,13,1,3,1,47,45,180,300,4,5
363,12,177,12,1,3,2,80,39,180,300,1,5
364,6,389,6,2,3,1,20,26,420,540,3,5
365,14,314,14,2,3,1,83,73,420,540,2,5
366,5,535,6,1,3,2,2,69,180,300,1,5
367,14,444,16,2,3,2,77,53,420,540,2,5
368,7,95,8,2,3,1,60,53,60,180,3,5
369,6,141,7,2,3,1,11,40,420,540,1,5
370,8,336,8,2,3,2,94,72,420,540,3,5
371,12,421,13,1,3,1,14,91,60,180,1,5
372,2,567,4,2,3,1,24,86,420,540,3,5
373,2,289,3,2,3,2,39,16,0,300,3,5
374,9,16,9,1,3,2,86,50,60,180,2,5
375,13,446,14,2,3,1,46,4,0,300,3,5
376,5,67,6,1,3,1,47,98,60,180,2,5
377,4,515,6,2,3,1,80,87,60,180,3,5
378,9,156,9,1,3,2,29,13,180,300,4,5
379,10,229,10,2,3,1,64,86,300,600,4,5
380,6,383,7,2,3,1,74,36,420,540,4,5
381,6,99,7,1,3,1,34,13,60,180,1,5
382,10,24,11,1,3,1,90,98,180,300,4,5
383,12,520,13,1,3,1,82,90,0,300,2,5
384,10,21,12,2,3,2,86,1,420,540,3,5
385,12,97,12,2,3,2,81,12,180,300,3,5
386,2,40,3,1,3,2,14,21,0,300,2,5
387,1,341,1,2,3,1,82,85,420,540,3,5
388,11,10,12,2,3,2,49,84,0,300,2,5
389,12,527,13,2,3,1,5,74,60,180,2,5
390,9,272,10,1,3,1,41,43,60,180,3,5
391,8,32,8,2,3,2,77,95,180,300,1,5
392,2,303,2,2,3,1,58,36,420,540,1,5
393,1,569,3,1,3,2,98,71,180,300,1,5
394,10,6,11,1,3,1,44,18,0,300,4,5
395,2,153,2,2,3,1,12,82,420,540,1,5
396,12,68,13,2,3,2,38,36,420,540,2,5
397,1,336,3,2,3,2,28,79,420,540,2,5
398,7,0,7,2,3,2,85,20,60,180,3,5
399,13,518,15,1,3,2,21,39,60,180,3,5
400,14,53,15,1,3,1,75,73,60,180,4,5
401,3,434,4,2,3,2,20,42,420,540,1,5
402,13,134,14,2,3,2,0,48,60,180,1,5
403,11,209,12,2,3,2,55,42,60,180,1,5
404,1,331,3,2,3,1,48,33,300,600,3,5
405,10,341,10,2,3,2,19,32,420,540,3,5
406,11,275,11,2,3,1,48,5,420,540,3,5
407,6,337,6,2,3,2,59,13,420,540,4,5
408,9,84,9,1,3,1,91,64,180,300,3,5
409,14,534,16,1,3,2,21,22,60,180,4,5
410,14,15,14,2,3,1,91,32,420,540,1,5
411,12,296,13,2,3,2,28,86,0,300,1,5
412,1,324,1,2,3,2,76,65,420,540,3,5
413,11,136,11,2,3,1,15,76,180,300,3,5
414,14,258,15,1,3,1,1,70,0,300,2,5
415,7,231,8,2,3,1,52,100,300,600,3,5
416,1,335,2,1,3,1,12,33,60,180,2,5
417,14,67,14,2,3,2,26,98,300,600,3,5
418,8,16,9,2,3,1,38,87,420,540,4,5
419,7,533,9,2,3,1,22,37,420,540,2,5
420,4,325,4,2,3,1,3,45,420,540,1,5
421,13,419,13,2,3,1,34,4,420,540,1,5
422,10,391,10,2,3,1,49,84,420,540,1,5
423,14,169,15,2,3,2,16,24,420,540,4,5
424,6,311,6,2,3,2,86,54,420,540,1,5
425,9,470,10,2,3,1,44,85,300,600,1,5
426,9,165,9,2,3,1,85,50,420,540,3,5
427,10,445,11,1,3,2,15,35,60,180,1,5
428,3,516,5,1,3,2,26,93,0,300,4,5
429,7,130,7,2,3,2,69,31,420,540,3,5
430,10,79,10,1,3,1,47,40,180,300,1,5
431,7,597,8,2,3,2,15,10,420,540,3,5
432,8,259,10,1,3,2,96,53,60,180,2,5
433,7,592,9,1,3,1,68,23,180,300,2,5
434,11,208,12,2,3,1,36,31,0,300,4,5
435,5,71,6,2,3,1,91,91,180,300,1,5
436,10,211,10,2,3,2,16,36,300,420,3,5
437,7,41,7,1,3,2,21,23,60,180,2,5
438,10,334,10,2,3,2,42,55,420,540,1,5
439,5,114,6,2,3,2,94,89,180,300,3,5
440,7,139,8,2,3,1,54,29,180,300,4,5
441,11,387,12,2,3,1,9,95,180,300,3,5
442,5,323,5,2,3,2,89,19,420,540,1,5
443,9,528,10,1,3,1,85,64,60,180,2,5
444,7,536,8,2,3,1,11,26,0,300,3,5
445,5,22,6,1,3,2,71,44,60,180,4,5
446,11,90,11,2,3,1,34,21,300,600,3,5
447,3,334,3,2,3,1,61,6,420,540,1,5
448,14,495,15,2,3,1,91,49,0,300,2,5
449,2,453,4,1,3,2,12,67,60,180,4,5
450,11,167,11,1,3,2,96,0,180,300,3,5
451,1,577,2,2,3,1,23,73,420,540,4,5
452,12,326,12,2,3,1,63,50,420,540,4,5
453,8,329,9,1,3,1,59,2,60,180,3,5
454,4,491,6,2,3,1,3,43,420,540,1,5
455,7,462,8,2,3,1,91,92,180,300,1,5
456,2,406,3,1,3,1,34,25,0,300,4,5
457,3,522,5,2,3,1,74,9,0,300,4,5
458,1,6,1,2,3,1,9,7,420,540,2,5
459,12,505,14,1,3,2,7,63,180,300,3,5
460,2,453,3,1,3,1,97,78,60,180,4,5
461,11,266,12,2,3,2,51,35,0,300,1,5
462,5,511,7,2,3,1,50,34,0,300,4,5
463,11,434,13,2,3,1,73,13,60,180,4,5
464,14,341,14,2,3,1,57,61,420,540,1,5
465,14,580,15,2,3,1,51,30,300,600,3,5
466,13,408,13,2,3,1,21,71,420,540,1,5
467,7,222,7,2,3,1,87,18,300,420,4,5
468,10,152,11,2,3,2,39,40,60,180,3,5
469,9,83,9,1,3,2,95,82,180,300,4,5
470,14,230,16,2,3,2,11,89,0,300,2,5
471,12,67,12,1,3,2,33,0,180,300,4,5
472,6,265,6,2,3,2,81,13,420,540,1,5
473,5,506,6,2,3,1,33,95,60,180,2,5
474,9,316,9,2,3,2,75,84,420,540,2,5
475,2,140,2,2,3,1,87,71,420,540,3,5
476,10,129,10,2,3,1,45,54,300,420,3,5
477,10,33,10,2,3,2,46,93,180,300,2,5
478,13,488,14,2,3,2,24,44,0,300,1,5
479,3,393,3,2,3,1,60,23,420,540,4,5
480,8,461,10,2,3,1,22,85,420,540,2,5
481,3,446,4,2,3,2,6,23,180,300,1,5
482,12,394,12,2,3,1,38,43,420,540,1,5
483,9,172,9,2,3,1,75,91,300,420,3,5
484,6,515,7,1,3,1,71,36,60,180,2,5
485,1,102,2,2,3,2,95,37,420,540,2,5
486,10,261,10,2,3,1,86,3,300,600,3,5
487,7,294,7,2,3,2,16,92,420,540,2,5
488,3,545,4,1,3,1,37,51,0,300,4,5
489,2,516,4,1,3,2,37,87,0,300,2,5
490,12,102,13,2,3,1,82,97,60,180,3,5
491,6,170,7,2,3,1,35,23,420,540,2,5
492,12,120,12,2,3,2,71,62,420,540,1,5
493,6,18,6,1,3,1,52,73,60,180,1,5
494,8,165,9,2,3,1,15,93,60,180,4,5
495,6,544,7,2,3,1,80,4,420,540,4,5
496,7,83,8,1,3,1,79,71,180,300,4,5
497,1,282,2,2,3,2,7,56,420,540,1,5
498,3,544,4,2,3,1,82,96,0,300,4,5
499,2,552,3,1,3,2,91,11,180,300,1,5
500,7,597,8,2,3,1,35,69,180,300,1,5
501,13,270,13,2,3,2,52,47,420,540,3,5
502,7,225,7,2,3,2,60,22,420,540,3,5
503,5,238,6,1,3,1,19,86,60,180,4,5
504,4,434,5,1,3,2,44,63,60,180,2,5
505,13,28,14,2,3,1,2,88,0,300,2,5
506,2,517,4,1,3,1,86,94,0,300,3,5
507,12,114,12,1,3,2,100,96,180,300,1,5
508,4,469,6,2,3,2,90,37,420,540,4,5
509,4,129,4,2,3,1,86,7,180,300,3,5
510,6,539,7,2,3,2,5,85,420,540,3,5
511,7,400,7,2,3,1,11,57,420,540,4,5
512,7,484,8,2,3,1,52,80,60,180,4,5
513,1,271,1,2,3,1,15,17,300,600,1,5
514,1,226,1,2,3,2,80,33,420,540,3,5
515,6,534,7,2,3,1,55,45,420,540,2,5
516,13,586,14,2,3,1,42,70,300,600,4,5
517,5,481,6,1,3,1,54,54,180,300,1,5
518,2,503,4,1,3,2,97,23,60,180,3,5
519,7,257,8,2,3,1,64,55,0,300,3,5
520,10,560,12,1,3,2,6,29,60,180,1,5
521,12,429,13,2,3,2,15,40,0,300,1,5
522,10,143,10,2,3,1,56,16,300,420,2,5
523,5,353,6,1,3,2,43,32,180,300,1,5
524,5,156,6,2,3,1,42,27,60,180,4,5
525,3,467,5,1,3,2,63,62,0,300,3,5
526,6,346,6,2,3,1,56,98,420,540,3,5
527,1,432,3,2,3,2,27,22,180,300,1,5
528,4,55,5,2,3,1,31,6,180,300,1,5
529,6,541,8,2,3,1,91,76,300,420,2,5
530,11,392,11,2,3,1,69,7,420,540,2,5
