Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,10,529,11,2,3,2,96,54,60,180,4,5
167,3,80,3,1,3,1,36,37,180,300,4,5
168,2,32,2,2,3,2,80,6,60,180,1,5
169,3,341,4,2,3,2,69,73,60,180,4,5
170,6,256,7,2,3,2,67,47,60,180,4,5
171,11,385,12,1,3,1,56,66,180,300,2,5
172,7,379,7,2,3,1,30,94,420,540,2,5
173,2,109,2,1,3,2,29,63,180,300,3,5
174,6,502,8,2,3,1,69,95,60,180,4,5
175,13,587,14,2,3,2,41,33,300,600,2,5
176,12,192,12,2,3,2,16,95,300,420,4,5
177,6,268,6,2,3,2,84,27,300,600,4,5
178,7,328,8,2,3,1,78,72,300,420,2,5
179,8,153,8,2,3,1,10,48,180,300,4,5
180,12,242,12,2,3,2,55,31,300,420,4,5
181,5,327,5,2,3,2,88,13,420,540,3,5
182,7,105,7,2,3,1,16,7,420,540,1,5
183,11,452,13,1,3,2,73,7,180,300,2,5
184,10,3,10,2,3,2,95,60,60,180,4,5
185,5,571,6,2,3,1,70,2,420,540,1,5
186,1,271,1,2,3,1,92,34,300,420,2,5
187,14,450,16,1,3,2,15,76,180,300,4,5
188,11,452,12,2,3,1,19,95,0,300,4,5
189,5,32,6,1,3,2,69,53,60,180,2,5
190,5,445,6,2,3,1,99,29,300,600,3,5
191,3,209,3,2,3,1,78,22,420,540,1,5
192,9,186,9,2,3,1,25,62,420,540,1,5
193,14,598,16,1,3,2,0,28,0,300,3,5
194,3,369,4,2,3,2,71,9,180,300,3,5
195,5,276,6,1,3,1,35,75,180,300,1,5
196,1,550,2,1,3,2,36,98,60,180,2,5
197,8,211,9,1,3,2,10,21,180,300,4,5
198,7,108,8,2,3,1,18,62,420,540,3,5
199,6,155,6,1,3,2,10,29,180,300,3,5
200,3,309,4,1,3,2,38,57,180,300,3,5
201,13,392,13,2,3,1,44,43,420,540,4,5
202,6,503,7,2,3,1,80,31,0,300,1,5
203,3,395,3,2,3,1,43,26,420,540,2,5
204,14,593,16,2,3,1,66,42,300,420,2,5
205,12,415,12,2,3,1,11,38,420,540,2,5
206,3,499,4,2,3,2,94,98,300,600,1,5
207,7,463,9,1,3,2,98,17,0,300,3,5
208,14,129,14,1,3,1,51,99,180,300,1,5
209,1,329,1,2,3,2,97,91,420,540,2,5
210,7,102,8,1,3,2,18,92,60,180,2,5
211,10,107,10,2,3,2,31,93,420,540,3,5
212,14,238,14,2,3,2,38,54,300,420,2,5
213,1,37,2,1,3,2,66,15,0,300,4,5
214,14,554,15,2,3,1,35,68,0,300,4,5
215,2,141,2,2,3,1,20,33,300,420,1,5
216,5,200,6,2,3,1,6,40,180,300,4,5
217,9,144,9,2,3,2,13,45,180,300,3,5
218,14,240,14,2,3,2,93,76,420,540,1,5
219,3,374,3,2,3,2,68,82,420,540,2,5
220,7,556,9,2,3,1,39,38,60,180,2,5
221,3,73,3,2,3,2,55,53,180,300,4,5
222,4,21,5,2,3,1,53,42,420,540,2,5
223,11,513,12,1,3,2,32,44,180,300,1,5
224,12,197,12,2,3,2,37,11,420,540,3,5
225,6,95,6,2,3,2,75,12,180,300,3,5
226,7,520,8,1,3,2,30,17,180,300,4,5
227,1,171,2,2,3,1,21,22,0,300,2,5
228,1,329,1,2,3,2,55,86,420,540,2,5
229,5,557,7,2,3,1,41,63,180,300,2,5
230,3,456,5,2,3,1,43,28,0,300,2,5
231,11,461,13,1,3,1,60,27,60,180,4,5
232,10,275,10,2,3,2,74,87,420,540,3,5
233,11,203,11,2,3,1,99,89,300,600,1,5
234,9,571,11,2,3,2,40,54,60,180,3,5
235,4,420,5,2,3,1,11,42,180,300,1,5
236,12,464,14,2,3,1,23,25,420,540,3,5
237,14,543,15,1,3,2,80,10,180,300,1,5
238,10,55,10,1,3,2,28,34,60,180,4,5
239,11,521,13,1,3,1,43,67,180,300,4,5
240,5,88,6,2,3,2,60,46,180,300,1,5
241,1,460,2,1,3,2,84,85,60,180,2,5
242,1,452,3,1,3,1,33,16,180,300,3,5
243,9,359,9,2,3,2,0,20,420,540,2,5
244,13,177,14,1,3,1,24,76,60,180,2,5
245,3,120,3,1,3,2,78,81,180,300,1,5
246,5,157,6,1,3,2,11,92,0,300,4,5
247,14,172,15,1,3,1,33,41,60,180,4,5
248,2,511,3,2,3,2,52,0,420,540,3,5
249,10,53,11,2,3,2,54,100,180,300,2,5
250,6,144,6,2,3,1,28,13,300,600,1,5
251,14,428,16,1,3,2,21,21,0,300,4,5
252,11,419,11,2,3,1,44,29,420,540,2,5
253,5,422,7,2,3,1,12,36,60,180,1,5
254,6,27,6,1,3,1,94,0,60,180,1,5
255,2,261,2,2,3,2,53,8,420,540,1,5
256,4,230,4,2,3,1,53,55,300,600,3,5
257,10,298,10,2,3,1,37,69,420,540,4,5
258,13,557,14,2,3,1,37,35,60,180,2,5
259,14,130,14,2,3,1,14,50,300,600,3,5
260,14,118,14,2,3,2,84,34,420,540,2,5
261,1,484,3,1,3,2,40,32,0,300,3,5
262,4,307,4,2,3,2,11,19,420,540,4,5
263,13,345,13,2,3,2,40,57,420,540,1,5
264,2,85,4,1,3,2,77,4,180,300,1,5
265,2,501,4,1,3,2,55,62,180,300,2,5
266,2,189,3,2,3,1,83,83,300,420,1,5
267,7,303,8,2,3,1,42,94,300,600,3,5
268,11,459,13,2,3,2,34,9,0,300,2,5
269,4,194,4,2,3,1,94,15,420,540,1,5
270,2,440,4,1,3,2,25,22,0,300,1,5
271,11,392,13,1,3,1,26,37,180,300,3,5
272,4,280,4,2,3,2,70,75,420,540,2,5
273,9,190,9,2,3,1,17,0,300,600,2,5
274,13,14,15,1,3,2,70,10,0,300,2,5
275,2,112,2,2,3,1,48,24,180,300,3,5
276,10,506,11,1,3,2,52,21,180,300,1,5
277,7,95,8,2,3,1,28,91,0,300,3,5
278,11,345,12,2,3,2,39,54,180,300,4,5
279,10,71,10,2,3,2,39,64,420,540,4,5
280,12,164,14,2,3,2,21,24,60,180,1,5
281,6,33,7,1,3,1,50,38,180,300,4,5
282,12,60,13,2,3,2,65,48,0,300,1,5
283,12,504,14,1,3,1,23,79,60,180,1,5
284,14,355,14,2,3,1,24,80,420,540,3,5
285,14,117,14,1,3,1,56,16,180,300,3,5
286,10,503,11,2,3,1,89,34,180,300,3,5
287,4,154,4,2,3,1,1,50,420,540,3,5
288,13,243,14,2,3,1,29,89,180,300,2,5
289,3,436,5,1,3,2,19,75,180,300,2,5
290,3,451,4,2,3,2,12,19,60,180,3,5
291,14,225,14,2,3,2,50,65,420,540,3,5
292,6,82,6,2,3,2,31,2,180,300,3,5
293,5,216,6,2,3,2,55,84,420,540,4,5
294,13,392,13,2,3,1,37,95,420,540,3,5
295,7,2,8,2,3,1,94,36,180,300,1,5
296,3,175,3,2,3,2,27,42,420,540,3,5
297,9,288,9,2,3,1,52,48,420,540,2,5
298,13,182,14,1,3,1,10,65,0,300,4,5
299,1,574,3,2,3,1,25,42,300,600,2,5
300,1,307,2,1,3,2,66,35,0,300,3,5
301,9,141,9,2,3,1,76,61,420,540,2,5
302,8,422,9,2,3,1,47,94,180,300,4,5
303,7,226,7,2,3,2,68,2,300,600,3,5
304,12,546,14,2,3,2,59,80,0,300,1,5
305,11,497,13,1,3,1,3,10,0,300,1,5
306,2,171,2,2,3,2,80,84,300,420,3,5
307,10,170,10,2,3,2,69,3,420,540,2,5
308,11,233,12,2,3,1,96,69,300,420,3,5
309,13,420,14,1,3,1,35,39,60,180,4,5
310,8,343,8,2,3,1,56,17,420,540,1,5
311,10,515,12,2,3,2,10,55,300,600,4,5
312,9,55,9,1,3,2,44,43,60,180,3,5
313,13,229,13,2,3,1,1,20,300,600,3,5
314,9,339,9,2,3,2,45,44,420,540,1,5
315,7,269,7,2,3,1,26,57,420,540,1,5
316,1,587,2,2,3,2,12,69,0,300,4,5
317,12,72,12,2,3,2,20,59,180,300,4,5
318,1,61,1,2,3,1,32,37,420,540,1,5
319,12,553,14,1,3,1,79,29,0,300,1,5
320,11,259,11,2,3,1,28,30,300,600,1,5
321,7,317,8,2,3,2,24,4,0,300,2,5
322,7,122,7,1,3,1,22,17,180,300,4,5
323,4,284,5,2,3,1,46,80,300,600,1,5
324,14,592,16,2,3,1,62,32,60,180,4,5
325,3,435,5,1,3,1,12,80,0,300,2,5
326,7,104,7,1,3,2,86,20,180,300,3,5
327,5,106,5,2,3,1,32,63,180,300,1,5
328,2,577,3,1,3,2,30,26,180,300,1,5
329,13,301,13,2,3,2,78,6,420,540,1,5
330,6,483,7,1,3,1,43,58,0,300,4,5
331,3,382,5,2,3,2,32,54,60,180,3,5
332,9,503,10,2,3,1,74,4,0,300,2,5
333,10,49,10,2,3,2,90,27,60,180,3,5
334,8,223,9,1,3,1,75,16,0,300,2,5
335,9,435,10,2,3,2,0,34,420,540,3,5
336,11,2,11,2,3,2,11,7,300,600,2,5
337,1,230,1,2,3,1,77,99,420,540,1,5
338,11,482,12,1,3,2,54,80,180,300,2,5
339,8,102,10,2,3,2,47,19,300,600,4,5
340,11,365,11,2,3,1,67,21,420,540,3,5
341,5,29,7,1,3,1,28,82,180,300,1,5
342,7,593,8,1,3,1,8,29,0,300,3,5
343,10,101,10,2,3,2,62,4,180,300,2,5
344,1,544,2,2,3,1,23,81,60,180,3,5
345,13,463,14,1,3,1,86,56,180,300,4,5
346,12,410,14,1,3,1,46,94,0,300,1,5
347,8,520,9,2,3,1,63,33,420,540,1,5
348,8,595,10,1,3,1,40,86,0,300,4,5
349,3,512,4,1,3,1,26,49,60,180,4,5
350,10,480,12,1,3,1,23,17,0,300,2,5
351,7,130,8,2,3,2,18,4,300,600,4,5
352,9,175,9,2,3,1,46,37,300,420,4,5
353,5,226,5,2,3,2,42,98,300,600,2,5
354,1,231,2,2,3,2,6,95,60,180,3,5
355,2,109,3,2,3,1,98,49,420,540,4,5
356,9,487,11,2,3,2,13,97,0,300,1,5
357,9,219,9,2,3,2,45,18,300,600,4,5
358,9,516,10,2,3,2,70,76,420,540,4,5
359,12,111,12,2,3,2,34,90,180,300,4,5
360,14,425,16,2,3,2,53,96,0,300,4,5
361,2,419,3,2,3,2,94,21,300,420,2,5
362,1,82,1,1,3,2,55,90,180,300,1,5
363,6,30,6,1,3,2,68,19,60,180,3,5
364,10,254,11,2,3,1,20,20,180,300,3,5
365,13,478,15,1,3,1,83,96,180,300,1,5
366,5,166,7,2,3,1,58,59,300,420,2,5
367,14,67,16,1,3,1,35,90,60,180,3,5
368,8,180,8,1,3,2,4,72,180,300,4,5
369,12,568,13,1,3,2,49,65,60,180,2,5
370,12,561,13,2,3,2,73,76,420,540,2,5
371,13,92,15,2,3,1,21,50,420,540,1,5
372,9,469,10,2,3,1,73,60,180,300,1,5
373,12,323,12,2,3,1,56,88,420,540,4,5
374,2,0,3,1,3,1,57,64,60,180,3,5
375,13,506,14,2,3,1,18,61,60,180,4,5
376,12,89,12,2,3,2,55,49,420,540,1,5
377,13,129,14,2,3,2,54,21,180,300,4,5
378,12,362,12,2,3,2,70,26,420,540,1,5
379,12,188,14,2,3,2,28,78,300,420,4,5
380,4,373,4,2,3,2,25,92,420,540,1,5
381,6,188,6,2,3,2,44,87,300,600,4,5
382,11,465,12,2,3,2,11,25,180,300,3,5
383,2,113,3,1,3,2,69,33,0,300,4,5
384,12,110,12,1,3,1,7,22,180,300,1,5
385,1,191,2,2,3,2,40,70,180,300,3,5
386,6,520,8,2,3,2,17,45,60,180,3,5
387,10,118,11,1,3,2,27,27,60,180,4,5
388,11,423,12,2,3,1,72,98,420,540,4,5
389,1,316,2,2,3,1,44,55,180,300,4,5
390,10,280,11,2,3,1,30,87,420,540,1,5
391,1,205,1,2,3,2,99,7,420,540,1,5
392,11,455,12,2,3,1,80,61,180,300,3,5
393,11,178,12,2,3,1,14,70,420,540,4,5
394,1,130,2,1,3,2,52,14,0,300,4,5
395,13,519,14,2,3,1,46,31,0,300,1,5
396,3,350,3,2,3,2,73,44,420,540,2,5
397,3,282,3,2,3,2,78,91,420,540,2,5
398,11,297,11,2,3,1,78,35,420,540,3,5
399,3,281,4,2,3,2,25,34,420,540,1,5
400,3,34,3,2,3,1,24,20,60,180,4,5
401,9,536,10,2,3,1,88,49,0,300,4,5
402,1,78,1,2,3,1,43,29,420,540,4,5
403,12,284,12,2,3,1,11,26,420,540,1,5
404,12,405,13,2,3,1,10,43,60,180,1,5
405,6,478,7,1,3,2,66,93,180,300,2,5
406,10,413,12,2,3,2,96,0,0,300,2,5
407,14,342,14,2,3,1,59,14,420,540,2,5
408,14,204,14,2,3,1,54,13,420,540,1,5
409,12,584,13,2,3,1,68,49,60,180,4,5
410,13,570,14,1,3,2,27,59,0,300,4,5
411,3,108,4,2,3,2,33,67,300,600,4,5
412,5,229,6,1,3,1,58,5,0,300,1,5
413,9,183,9,2,3,2,72,62,300,420,1,5
414,9,476,11,2,3,1,18,83,180,300,4,5
415,1,331,2,2,3,1,100,78,0,300,1,5
416,7,470,8,2,3,2,23,33,420,540,4,5
417,9,416,10,2,3,1,99,57,180,300,1,5
418,9,325,9,2,3,1,37,4,420,540,2,5
419,1,53,1,1,3,2,39,16,60,180,3,5
420,14,426,15,1,3,2,48,74,180,300,4,5
421,12,489,13,2,3,1,7,45,60,180,4,5
422,2,482,3,2,3,1,38,36,180,300,2,5
423,6,217,6,2,3,1,55,61,300,420,4,5
424,9,20,9,1,3,2,83,88,60,180,2,5
425,6,61,6,1,3,1,69,17,180,300,4,5
426,11,537,13,2,3,1,47,54,180,300,4,5
427,13,549,15,2,3,2,92,33,300,600,2,5
428,6,399,6,2,3,1,78,10,420,540,2,5
429,2,161,2,1,3,2,55,43,180,300,1,5
430,4,229,4,2,3,1,8,89,300,600,3,5
431,1,502,3,1,3,1,21,84,60,180,3,5
432,13,437,14,2,3,1,33,93,300,420,2,5
433,5,283,5,2,3,1,13,65,300,420,4,5
434,8,402,8,2,3,2,27,84,420,540,2,5
435,5,377,5,2,3,2,60,69,420,540,4,5
436,12,428,14,1,3,2,97,89,60,180,4,5
437,6,386,7,2,3,2,62,74,300,420,4,5
438,2,414,3,2,3,2,72,30,0,300,3,5
439,8,180,8,2,3,2,89,8,300,420,2,5
440,2,277,3,2,3,2,97,80,0,300,1,5
441,13,29,13,2,3,1,72,2,180,300,4,5
442,4,258,4,2,3,2,16,9,300,420,1,5
443,4,62,4,1,3,2,61,76,180,300,4,5
444,6,336,6,2,3,1,53,68,420,540,3,5
445,13,543,15,1,3,1,100,42,60,180,4,5
446,9,383,9,2,3,2,28,0,420,540,4,5
447,10,404,11,2,3,2,15,6,420,540,3,5
448,10,128,11,2,3,1,25,68,180,300,4,5
449,5,117,5,1,3,2,47,78,180,300,3,5
450,7,552,9,2,3,2,54,98,0,300,2,5
451,11,166,11,2,3,2,45,95,180,300,3,5
452,11,254,11,2,3,1,85,85,300,420,4,5
453,13,39,13,2,3,2,1,70,420,540,3,5
454,3,230,3,2,3,1,76,6,420,540,1,5
455,13,469,15,2,3,2,14,42,420,540,3,5
456,5,372,6,2,3,1,51,4,180,300,3,5
457,13,351,13,2,3,2,41,71,420,540,2,5
458,4,261,5,2,3,1,25,100,300,420,2,5
459,12,20,12,2,3,2,66,90,300,600,4,5
460,1,406,1,2,3,2,86,59,420,540,1,5
461,6,390,6,2,3,2,17,53,420,540,4,5
462,9,356,9,2,3,2,48,59,420,540,2,5
463,1,93,1,1,3,2,90,76,180,300,2,5
464,2,424,4,1,3,2,18,48,60,180,3,5
465,14,76,15,2,3,1,61,60,180,300,4,5
466,11,84,11,2,3,1,79,18,300,600,2,5
467,6,413,7,1,3,1,25,18,60,180,4,5
468,14,259,14,2,3,2,65,11,420,540,4,5
469,13,414,13,2,3,1,32,23,420,540,3,5
470,14,241,15,1,3,2,83,51,60,180,3,5
471,12,114,13,1,3,2,88,43,0,300,3,5
472,13,470,15,1,3,2,23,50,180,300,2,5
473,3,183,3,2,3,1,93,93,420,540,3,5
474,14,128,14,2,3,1,2,51,420,540,2,5
475,6,411,6,2,3,2,84,19,420,540,1,5
476,11,405,11,2,3,1,49,8,420,540,2,5
477,14,529,16,2,3,2,88,14,300,600,3,5
478,5,490,7,2,3,2,77,55,300,600,2,5
479,3,41,5,2,3,1,1,72,300,600,2,5
480,1,273,1,2,3,1,53,73,420,540,1,5
481,2,341,3,2,3,1,28,1,0,300,3,5
482,10,146,10,2,3,2,91,67,300,420,4,5
483,7,397,7,2,3,1,37,42,420,540,3,5
484,11,462,13,2,3,1,54,99,420,540,2,5
485,7,193,8,1,3,2,90,75,180,300,4,5
486,10,329,11,2,3,1,62,8,60,180,2,5
487,6,596,7,1,3,1,46,17,0,300,2,5
488,14,186,15,2,3,2,17,77,180,300,3,5
489,10,214,10,2,3,1,2,73,420,540,3,5
490,13,382,15,2,3,1,53,83,180,300,1,5
491,5,520,6,2,3,1,72,76,420,540,4,5
492,7,68,8,2,3,1,31,77,300,600,4,5
493,4,100,5,2,3,2,26,25,180,300,1,5
494,9,573,10,2,3,2,49,25,0,300,3,5
495,9,545,10,1,3,2,37,34,180,300,1,5
496,7,133,7,2,3,2,65,57,180,300,3,5
497,9,47,9,1,3,1,71,55,60,180,2,5
498,14,146,15,2,3,2,46,33,60,180,2,5
499,12,75,12,2,3,1,26,17,300,600,1,5
500,9,316,9,2,3,2,85,29,420,540,1,5
501,1,413,1,2,3,2,85,4,420,540,4,5
502,9,446,10,1,3,1,9,69,60,180,3,5
503,3,303,4,1,3,2,28,28,0,300,2,5
504,10,158,10,2,3,1,29,14,420,540,4,5
505,2,196,3,1,3,2,64,100,180,300,4,5
506,10,568,12,2,3,2,67,54,420,540,2,5
507,14,222,14,2,3,1,12,71,300,600,4,5
508,4,203,6,1,3,1,79,20,60,180,4,5
509,13,152,14,2,3,1,69,11,300,600,4,5
510,6,588,7,1,3,1,33,2,180,300,3,5
511,12,576,13,1,3,1,32,33,180,300,2,5
512,7,162,8,2,3,1,94,16,420,540,2,5
513,4,446,6,2,3,2,72,39,420,540,1,5
514,5,10,5,2,3,1,59,75,420,540,3,5
515,3,343,3,2,3,2,42,50,420,540,2,5
516,11,68,11,2,3,1,17,79,420,540,1,5
517,3,345,4,1,3,2,40,4,60,180,2,5
518,12,101,12,1,3,1,76,39,180,300,3,5
519,5,588,7,1,3,1,35,13,180,300,3,5
520,5,143,6,2,3,2,52,64,420,540,4,5
521,1,491,2,2,3,1,20,0,420,540,4,5
522,9,17,11,1,3,1,47,48,0,300,1,5
523,12,349,12,2,3,2,13,100,420,540,1,5
524,4,132,4,1,3,1,12,40,180,300,2,5
525,13,339,13,2,3,2,4,26,420,540,2,5
526,4,472,5,2,3,1,66,26,0,300,2,5
527,2,326,2,2,3,2,50,84,420,540,4,5
528,7,19,7,1,3,1,47,2,60,180,2,5
529,5,179,5,2,3,2,71,16,420,540,2,5
530,2,484,3,1,3,1,3,71,60,180,1,5
