Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,14,190,14,2,3,2,16,0,420,540,1,5
167,9,109,9,1,3,1,13,5,180,300,1,5
168,5,17,5,1,3,1,1,61,60,180,3,5
169,13,369,14,1,3,1,79,6,0,300,2,5
170,4,289,4,2,3,2,66,98,300,420,2,5
171,5,89,5,1,3,2,78,45,180,300,3,5
172,8,32,8,1,3,2,61,10,60,180,4,5
173,4,52,6,1,3,2,61,33,180,300,3,5
174,6,389,6,2,3,1,36,72,420,540,3,5
175,5,238,5,2,3,2,8,99,300,420,1,5
176,8,91,8,1,3,1,23,80,180,300,2,5
177,11,234,12,1,3,1,99,43,60,180,4,5
178,3,577,4,1,3,2,70,47,180,300,2,5
179,14,69,15,1,3,2,18,11,180,300,4,5
180,4,38,5,1,3,2,50,96,60,180,1,5
181,1,4,2,1,3,1,97,64,60,180,4,5
182,8,20,8,1,3,1,96,1,60,180,4,5
183,10,84,10,1,3,2,35,7,180,300,3,5
184,13,246,13,2,3,2,31,95,300,420,4,5
185,9,340,9,2,3,1,27,39,420,540,1,5
186,13,532,14,1,3,2,54,80,60,180,1,5
187,2,345,2,2,3,1,17,18,420,540,4,5
188,12,511,13,1,3,2,72,35,180,300,3,5
189,10,190,10,2,3,1,50,3,420,540,3,5
190,6,433,8,1,3,1,60,71,180,300,2,5
191,13,503,14,1,3,2,38,81,0,300,3,5
192,11,365,11,2,3,2,57,95,420,540,2,5
193,9,55,9,1,3,1,18,3,60,180,2,5
194,4,267,5,1,3,2,80,63,60,180,2,5
195,1,209,2,1,3,2,41,76,60,180,3,5
196,5,83,7,1,3,1,33,58,0,300,3,5
197,13,578,15,1,3,2,59,83,0,300,4,5
198,3,379,4,1,3,2,44,12,0,300,1,5
199,14,192,14,2,3,2,93,41,300,420,4,5
200,5,233,5,2,3,1,79,55,300,600,3,5
201,1,128,2,1,3,1,8,94,0,300,3,5
202,11,412,11,2,3,1,25,93,420,540,2,5
203,8,111,9,1,3,1,3,78,180,300,4,5
204,13,73,13,1,3,2,57,30,180,300,4,5
205,8,189,9,1,3,1,4,15,180,300,4,5
206,8,57,8,1,3,2,4,46,60,180,2,5
207,8,171,8,1,3,2,32,11,180,300,4,5
208,4,275,4,2,3,1,45,32,420,540,3,5
209,11,482,12,1,3,2,38,92,60,180,1,5
210,3,359,3,2,3,1,48,79,420,540,4,5
211,14,87,14,1,3,2,34,59,180,300,2,5
212,11,298,11,2,3,1,98,13,300,600,2,5
213,4,494,6,1,3,2,66,92,180,300,1,5
214,8,150,8,1,3,2,61,29,180,300,4,5
215,7,512,9,1,3,1,0,49,0,300,1,5
216,14,548,16,1,3,1,83,18,60,180,4,5
217,3,137,3,1,3,2,53,93,180,300,4,5
218,8,71,9,1,3,1,28,47,60,180,2,5
219,9,213,10,1,3,2,94,23,180,300,1,5
220,10,270,10,2,3,2,4,38,300,600,1,5
221,14,206,16,1,3,1,80,88,0,300,2,5
222,10,433,11,1,3,2,46,71,60,180,4,5
223,9,16,9,1,3,2,32,0,60,180,2,5
224,6,161,7,1,3,2,38,36,60,180,2,5
225,9,192,10,1,3,1,45,72,180,300,2,5
226,2,492,4,1,3,2,37,23,60,180,1,5
227,5,492,6,1,3,2,77,0,180,300,4,5
228,14,443,15,1,3,2,57,98,60,180,4,5
229,2,173,4,1,3,1,41,34,0,300,2,5
230,6,300,6,2,3,2,22,25,300,420,3,5
231,9,184,10,1,3,2,42,17,60,180,1,5
232,9,466,10,1,3,2,5,32,180,300,4,5
233,1,481,3,1,3,2,96,36,0,300,3,5
234,12,340,13,1,3,2,32,2,0,300,3,5
235,9,109,9,1,3,1,97,76,180,300,1,5
236,10,184,11,1,3,2,20,100,60,180,1,5
237,11,490,13,1,3,2,71,81,60,180,3,5
238,11,224,11,2,3,1,28,26,420,540,2,5
239,3,343,3,2,3,2,49,65,420,540,3,5
240,3,190,4,1,3,2,34,5,0,300,1,5
241,3,389,4,1,3,1,6,82,180,300,2,5
242,8,530,10,1,3,2,80,41,0,300,1,5
243,8,29,9,1,3,1,60,40,180,300,1,5
244,10,467,11,1,3,2,97,46,180,300,2,5
245,2,46,2,1,3,1,6,34,60,180,4,5
246,1,448,2,1,3,2,99,14,60,180,2,5
247,8,531,9,1,3,2,5,3,0,300,2,5
248,4,425,6,1,3,2,33,17,60,180,2,5
249,13,516,14,1,3,2,35,15,60,180,4,5
250,14,73,14,1,3,1,35,71,180,300,4,5
251,1,590,2,1,3,1,37,23,180,300,1,5
252,2,255,2,2,3,1,8,6,300,420,3,5
253,10,330,10,2,3,2,70,22,420,540,3,5
254,13,376,13,2,3,1,48,15,420,540,4,5
255,10,146,11,1,3,2,72,22,60,180,4,5
256,3,68,3,1,3,2,29,96,180,300,2,5
257,4,180,5,1,3,1,93,35,0,300,2,5
258,5,413,6,1,3,2,93,96,180,300,2,5
259,12,394,12,2,3,2,32,8,420,540,4,5
260,8,314,8,2,3,1,30,67,420,540,1,5
261,8,122,9,1,3,1,71,7,0,300,4,5
262,6,239,7,1,3,1,77,49,180,300,1,5
263,3,280,4,1,3,1,82,79,180,300,1,5
264,12,89,12,1,3,1,59,69,180,300,2,5
265,11,172,11,1,3,1,65,29,180,300,4,5
266,6,586,7,1,3,2,70,41,180,300,1,5
267,6,139,7,1,3,1,78,43,0,300,4,5
268,13,393,13,2,3,1,32,57,420,540,3,5
269,7,52,7,1,3,1,68,60,60,180,4,5
270,5,254,5,2,3,2,43,4,300,600,2,5
271,13,463,14,1,3,2,54,32,60,180,2,5
272,7,328,9,1,3,1,13,19,0,300,1,5
273,10,555,12,1,3,1,29,54,0,300,4,5
274,8,470,10,1,3,1,15,20,0,300,4,5
275,1,384,1,2,3,2,75,31,420,540,4,5
276,1,105,1,1,3,2,72,86,180,300,1,5
277,4,438,6,1,3,2,6,9,180,300,1,5
278,7,506,9,1,3,1,40,94,60,180,3,5
279,8,340,8,2,3,1,22,38,420,540,3,5
280,4,19,4,1,3,2,83,39,60,180,1,5
281,6,585,8,1,3,2,55,14,60,180,2,5
282,2,490,3,1,3,1,16,85,180,300,3,5
283,7,31,8,1,3,2,50,46,180,300,1,5
284,12,53,13,1,3,2,10,66,0,300,2,5
285,10,228,10,2,3,2,41,55,420,540,3,5
286,12,329,12,2,3,1,79,10,420,540,3,5
287,4,207,5,1,3,2,21,67,180,300,1,5
288,8,288,8,2,3,2,11,45,420,540,2,5
289,14,229,15,1,3,2,84,77,0,300,4,5
290,1,41,1,1,3,1,19,78,60,180,3,5
291,6,167,7,1,3,2,54,78,180,300,1,5
292,11,233,12,1,3,2,31,99,180,300,2,5
293,10,327,11,1,3,1,100,79,60,180,3,5
294,6,357,7,1,3,2,80,2,0,300,3,5
295,7,401,7,2,3,1,37,76,420,540,1,5
296,6,473,8,1,3,2,93,20,0,300,2,5
297,12,8,13,1,3,2,73,38,180,300,4,5
298,10,269,10,2,3,2,49,48,300,420,1,5
299,12,592,13,1,3,1,12,83,0,300,3,5
300,8,66,8,1,3,2,91,41,180,300,3,5
301,9,78,9,1,3,2,18,61,180,300,4,5
302,9,150,11,1,3,2,20,46,60,180,3,5
303,10,212,11,1,3,1,77,94,180,300,4,5
304,5,409,6,1,3,1,83,85,180,300,3,5
305,9,430,10,1,3,1,98,86,60,180,1,5
306,6,302,8,1,3,2,75,71,180,300,4,5
307,7,321,7,2,3,2,19,35,420,540,2,5
308,14,36,14,1,3,2,44,12,60,180,4,5
309,4,84,5,1,3,2,98,49,0,300,2,5
310,4,494,6,1,3,1,36,96,180,300,2,5
311,4,533,6,1,3,2,76,63,180,300,4,5
312,13,290,13,2,3,2,80,77,420,540,1,5
313,6,272,6,2,3,2,78,33,420,540,3,5
314,14,448,16,1,3,2,97,4,60,180,1,5
315,8,93,9,1,3,1,58,77,0,300,3,5
316,10,346,10,2,3,1,86,81,420,540,1,5
317,9,583,10,1,3,2,10,5,180,300,2,5
318,1,568,2,1,3,2,18,18,60,180,2,5
319,11,318,13,1,3,2,30,19,60,180,4,5
320,11,191,11,2,3,1,83,58,420,540,1,5
321,12,496,13,1,3,2,61,70,60,180,3,5
322,13,297,13,2,3,2,94,91,300,420,3,5
323,9,530,11,1,3,2,55,38,0,300,2,5
324,4,538,6,1,3,1,89,100,60,180,1,5
325,4,116,4,1,3,2,53,1,180,300,3,5
326,4,76,5,1,3,2,64,99,0,300,4,5
327,8,422,10,1,3,2,66,51,0,300,4,5
328,12,447,13,1,3,2,73,86,0,300,3,5
329,5,279,6,1,3,1,66,24,180,300,4,5
330,12,244,13,1,3,1,77,12,60,180,4,5
331,10,109,11,1,3,1,42,34,60,180,4,5
332,2,543,4,1,3,1,99,16,60,180,1,5
333,4,540,5,1,3,2,63,30,180,300,4,5
334,9,306,9,2,3,1,55,7,420,540,1,5
335,2,183,2,2,3,1,24,19,420,540,2,5
336,12,179,12,1,3,2,63,28,180,300,4,5
337,2,37,3,1,3,1,10,37,60,180,1,5
338,5,571,7,1,3,1,92,23,180,300,4,5
339,14,5,14,1,3,2,95,13,60,180,4,5
340,6,572,7,1,3,1,24,1,60,180,2,5
341,6,423,7,1,3,2,26,65,180,300,1,5
342,12,583,13,1,3,2,94,1,60,180,3,5
343,6,44,7,1,3,1,32,49,60,180,1,5
344,12,267,13,1,3,1,40,98,180,300,1,5
345,7,211,7,2,3,2,30,61,300,600,3,5
346,14,22,14,1,3,1,12,19,60,180,3,5
347,6,16,6,1,3,2,72,31,60,180,3,5
348,1,345,3,1,3,1,67,24,0,300,2,5
349,14,446,15,1,3,1,24,51,60,180,3,5
350,9,186,10,1,3,1,28,34,180,300,4,5
351,12,1,12,1,3,1,45,51,60,180,1,5
352,1,288,1,2,3,2,86,48,300,600,2,5
353,5,243,5,2,3,2,53,54,300,420,1,5
354,12,8,12,1,3,1,26,51,60,180,3,5
355,9,476,11,1,3,2,7,25,60,180,4,5
356,4,245,4,2,3,1,68,44,420,540,2,5
357,4,215,4,2,3,1,3,77,420,540,4,5
358,12,512,13,1,3,1,75,33,180,300,3,5
359,9,20,9,1,3,1,29,81,60,180,2,5
360,6,425,7,1,3,1,35,68,180,300,2,5
361,7,490,8,1,3,2,23,30,0,300,2,5
362,9,124,9,1,3,2,71,98,180,300,3,5
363,7,559,8,1,3,1,11,98,60,180,3,5
364,13,134,13,1,3,1,10,2,180,300,4,5
365,12,112,12,1,3,2,53,35,180,300,4,5
366,1,381,1,2,3,1,96,44,420,540,1,5
367,11,374,13,1,3,2,4,88,0,300,2,5
368,11,50,11,1,3,1,60,56,60,180,2,5
369,5,492,6,1,3,1,45,8,60,180,3,5
370,8,506,10,1,3,2,22,47,60,180,2,5
371,2,340,3,1,3,2,19,3,60,180,4,5
372,2,571,4,1,3,1,29,81,180,300,1,5
373,6,43,6,1,3,2,2,49,60,180,1,5
374,3,304,3,2,3,2,67,72,420,540,4,5
375,3,35,3,1,3,2,37,73,60,180,4,5
376,1,285,1,2,3,2,23,58,300,420,1,5
377,14,537,15,1,3,1,41,70,0,300,2,5
378,13,120,14,1,3,2,42,32,60,180,3,5
379,3,171,4,1,3,1,69,58,60,180,1,5
380,2,244,3,1,3,2,69,99,60,180,3,5
381,13,279,15,1,3,2,9,90,180,300,2,5
382,5,386,5,2,3,2,14,80,420,540,1,5
383,3,275,4,1,3,2,63,50,60,180,1,5
384,5,443,6,1,3,2,96,71,180,300,2,5
385,13,192,14,1,3,1,96,38,60,180,3,5
386,10,328,11,1,3,1,49,5,0,300,3,5
387,2,393,2,2,3,2,70,29,420,540,1,5
388,8,303,9,1,3,2,49,28,180,300,3,5
389,10,313,11,1,3,2,32,31,60,180,4,5
390,14,203,15,1,3,2,28,50,60,180,1,5
391,8,362,8,2,3,2,25,27,420,540,3,5
392,3,515,5,1,3,2,57,89,0,300,3,5
393,4,488,6,1,3,1,88,18,180,300,4,5
394,4,66,4,1,3,2,98,40,180,300,3,5
395,3,120,3,1,3,1,83,80,180,300,3,5
396,2,578,4,1,3,2,5,10,0,300,2,5
397,11,288,11,2,3,2,81,4,300,420,2,5
398,1,247,1,2,3,2,49,56,420,540,2,5
399,11,397,12,1,3,1,47,46,60,180,4,5
400,1,65,1,1,3,2,32,52,180,300,3,5
401,1,534,2,1,3,1,25,71,0,300,1,5
402,1,364,1,2,3,2,43,96,420,540,2,5
403,1,453,3,1,3,1,22,32,60,180,3,5
404,7,114,7,1,3,2,53,36,180,300,2,5
405,12,78,12,1,3,1,90,62,180,300,1,5
406,5,334,5,2,3,2,47,96,420,540,2,5
407,14,138,15,1,3,1,37,26,0,300,2,5
408,13,61,13,1,3,2,92,71,180,300,3,5
409,13,198,14,1,3,1,58,47,60,180,3,5
410,14,508,15,1,3,1,37,26,180,300,3,5
411,11,271,11,2,3,2,80,50,300,600,4,5
412,14,562,15,1,3,2,55,90,180,300,3,5
413,1,368,1,2,3,2,98,48,420,540,2,5
414,2,451,3,1,3,2,92,14,60,180,1,5
415,13,291,13,2,3,1,4,50,420,540,1,5
416,4,342,4,2,3,2,39,83,420,540,1,5
417,10,524,12,1,3,1,39,83,60,180,3,5
418,12,383,13,1,3,1,79,47,180,300,2,5
419,3,331,3,2,3,2,31,11,420,540,1,5
420,8,308,8,2,3,1,34,9,420,540,2,5
421,14,507,16,1,3,2,41,56,180,300,4,5
422,2,39,3,1,3,2,19,10,180,300,1,5
423,13,262,14,1,3,1,81,78,180,300,1,5
424,8,394,8,2,3,2,78,48,420,540,2,5
425,8,557,10,1,3,2,17,36,60,180,3,5
426,5,173,6,1,3,2,53,5,180,300,4,5
427,10,152,10,1,3,2,71,61,180,300,4,5
428,7,356,7,2,3,1,40,8,420,540,1,5
429,1,328,2,1,3,2,46,25,0,300,3,5
430,3,3,4,1,3,1,69,64,0,300,3,5
431,8,181,9,1,3,1,48,8,180,300,1,5
432,12,257,13,1,3,2,81,97,180,300,3,5
433,6,378,6,2,3,1,93,96,420,540,4,5
434,1,451,2,1,3,1,72,80,0,300,3,5
435,5,57,6,1,3,1,86,51,60,180,2,5
436,11,118,11,1,3,1,21,49,180,300,2,5
437,7,57,8,1,3,1,47,19,0,300,4,5
438,9,373,10,1,3,1,63,93,60,180,4,5
439,8,288,8,2,3,2,13,92,300,420,2,5
440,4,125,4,1,3,2,86,99,180,300,1,5
441,11,56,11,1,3,1,77,43,60,180,3,5
442,3,34,3,1,3,1,26,35,60,180,2,5
443,3,280,5,1,3,2,97,92,180,300,2,5
444,7,348,7,2,3,1,95,72,420,540,2,5
445,9,63,9,1,3,2,27,91,180,300,3,5
446,3,549,4,1,3,1,77,86,0,300,3,5
447,1,245,1,2,3,1,48,85,300,600,4,5
448,5,152,6,1,3,2,34,82,0,300,4,5
449,3,508,5,1,3,2,74,60,60,180,3,5
450,10,186,11,1,3,1,85,48,60,180,1,5
451,5,386,6,1,3,2,67,0,60,180,4,5
452,10,406,10,2,3,1,92,11,420,540,1,5
453,5,345,7,1,3,2,1,8,0,300,1,5
454,8,474,9,1,3,2,69,82,60,180,1,5
455,7,30,7,1,3,1,29,8,60,180,2,5
456,8,118,9,1,3,1,58,23,0,300,1,5
457,9,181,10,1,3,2,73,83,0,300,4,5
458,2,164,3,1,3,2,59,9,60,180,2,5
459,11,278,11,2,3,1,82,66,300,600,1,5
460,11,425,12,1,3,2,82,13,0,300,2,5
461,3,404,4,1,3,1,3,12,60,180,1,5
462,10,249,10,2,3,2,74,36,420,540,4,5
463,2,378,2,2,3,2,81,37,420,540,2,5
464,10,164,11,1,3,2,15,56,0,300,2,5
465,5,142,6,1,3,2,18,54,0,300,1,5
466,13,83,13,1,3,1,36,22,180,300,1,5
467,3,292,3,2,3,1,60,60,420,540,4,5
468,4,39,4,1,3,2,77,72,60,180,4,5
469,10,535,11,1,3,1,82,33,180,300,3,5
470,10,448,12,1,3,2,38,90,180,300,4,5
471,9,493,11,1,3,1,92,54,60,180,4,5
472,4,74,4,1,3,1,61,51,180,300,4,5
473,6,20,7,1,3,2,37,36,0,300,1,5
474,1,193,1,2,3,1,2,55,300,600,3,5
475,3,427,5,1,3,1,22,57,0,300,1,5
476,14,314,14,2,3,2,43,12,420,540,4,5
477,7,98,9,1,3,1,60,8,180,300,4,5
478,11,584,13,1,3,2,21,63,180,300,3,5
479,1,360,1,2,3,2,37,46,420,540,4,5
480,3,173,3,1,3,2,71,24,180,300,4,5
481,5,81,6,1,3,2,100,48,0,300,1,5
482,14,191,14,2,3,2,55,86,420,540,3,5
483,9,561,11,1,3,1,22,21,0,300,3,5
484,12,593,14,1,3,2,79,21,180,300,4,5
485,10,494,12,1,3,1,88,69,60,180,2,5
486,1,584,3,1,3,2,78,77,60,180,4,5
487,3,51,3,1,3,1,82,68,60,180,1,5
488,5,476,6,1,3,1,17,8,180,300,3,5
489,7,258,8,1,3,2,69,21,60,180,3,5
490,9,184,9,2,3,2,9,13,420,540,1,5
491,8,279,10,1,3,1,44,67,60,180,4,5
492,13,211,15,1,3,1,52,91,180,300,1,5
493,6,455,8,1,3,2,51,64,0,300,2,5
494,4,478,6,1,3,1,73,87,60,180,1,5
495,9,455,10,1,3,2,82,5,60,180,2,5
496,11,76,11,1,3,2,0,99,180,300,2,5
497,7,90,8,1,3,2,62,88,0,300,4,5
498,5,66,5,1,3,1,100,90,180,300,3,5
499,9,540,11,1,3,2,67,39,60,180,1,5
500,11,254,11,2,3,2,68,32,420,540,3,5
501,6,588,8,1,3,2,0,23,60,180,4,5
502,8,589,9,1,3,2,67,25,0,300,3,5
503,2,43,2,1,3,1,8,34,60,180,4,5
504,13,597,14,1,3,1,73,31,180,300,3,5
505,8,439,9,1,3,1,86,83,60,180,3,5
506,4,61,4,1,3,2,16,39,180,300,2,5
507,6,566,7,1,3,2,87,43,180,300,2,5
508,13,594,15,1,3,1,44,92,60,180,1,5
509,12,495,14,1,3,1,90,91,60,180,3,5
510,8,332,9,1,3,1,49,73,60,180,4,5
511,5,176,5,1,3,2,81,49,180,300,2,5
512,3,415,3,2,3,1,61,81,420,540,2,5
513,2,585,3,1,3,2,44,53,60,180,1,5
514,1,69,2,1,3,2,60,72,180,300,3,5
515,10,444,12,1,3,2,57,23,180,300,4,5
516,4,466,6,1,3,2,34,79,0,300,3,5
517,1,551,3,1,3,2,43,47,60,180,2,5
518,10,30,11,1,3,1,26,23,60,180,2,5
519,2,198,2,2,3,1,85,86,420,540,4,5
520,3,328,4,1,3,2,7,5,60,180,2,5
521,1,315,2,1,3,2,5,16,180,300,1,5
522,11,387,11,2,3,1,11,70,420,540,2,5
523,8,379,8,2,3,1,87,26,420,540,4,5
524,7,524,8,1,3,2,95,90,180,300,4,5
525,1,295,1,2,3,2,91,61,420,540,4,5
526,8,324,8,2,3,2,22,26,420,540,3,5
527,14,551,16,1,3,2,81,20,180,300,1,5
528,2,366,2,2,3,2,74,68,420,540,4,5
529,1,594,2,1,3,1,83,38,60,180,4,5
530,3,346,3,2,3,2,24,58,420,540,1,5
