Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
166,5,240,5,2,3,1,86,27,420,540,3,5
167,13,93,15,2,3,2,80,28,180,300,2,5
168,11,14,13,2,3,2,48,20,60,180,2,5
169,7,528,8,2,3,1,69,38,180,300,1,5
170,11,499,12,1,3,1,17,7,180,300,1,5
171,9,545,11,2,3,1,74,20,60,180,2,5
172,9,437,10,2,3,2,79,12,180,300,1,5
173,9,272,10,1,3,1,31,25,0,300,4,5
174,10,140,10,1,3,2,84,3,180,300,4,5
175,8,368,8,2,3,2,32,7,420,540,1,5
176,11,478,13,1,3,1,59,58,0,300,4,5
177,11,219,11,2,3,2,43,44,300,420,2,5
178,1,10,1,2,3,1,62,33,180,300,4,5
179,9,570,11,2,3,2,94,86,180,300,3,5
180,10,191,11,2,3,1,92,70,60,180,1,5
181,3,118,3,2,3,1,15,58,180,300,4,5
182,4,125,4,2,3,1,48,82,420,540,4,5
183,14,283,15,1,3,2,61,47,60,180,4,5
184,7,490,9,1,3,1,13,63,60,180,4,5
185,9,154,10,1,3,1,59,90,180,300,3,5
186,12,298,13,2,3,1,75,36,0,300,1,5
187,8,324,8,2,3,1,69,28,420,540,1,5
188,6,33,7,2,3,1,89,54,0,300,1,5
189,14,408,14,2,3,1,86,27,420,540,3,5
190,3,492,5,1,3,1,37,35,0,300,1,5
191,6,592,7,1,3,1,36,60,180,300,4,5
192,5,564,7,2,3,1,63,57,300,420,3,5
193,9,317,10,2,3,2,71,8,0,300,2,5
194,7,107,7,2,3,1,6,49,300,600,2,5
195,2,534,4,2,3,1,97,71,60,180,3,5
196,1,110,1,2,3,2,25,96,300,420,4,5
197,11,51,11,1,3,1,34,88,60,180,2,5
198,10,10,10,2,3,2,25,82,180,300,4,5
199,8,28,8,2,3,1,1,24,0,300,3,5
200,5,33,6,1,3,2,60,78,60,180,1,5
201,5,465,6,2,3,2,93,56,0,300,4,5
202,5,556,7,2,3,1,54,73,300,600,4,5
203,7,179,8,2,3,1,11,0,60,180,1,5
204,10,357,10,2,3,1,8,99,420,540,4,5
205,12,129,12,2,3,2,52,1,300,420,1,5
206,2,191,3,1,3,2,95,51,180,300,3,5
207,2,267,3,2,3,1,22,48,420,540,4,5
208,10,80,11,2,3,1,85,54,300,600,4,5
209,7,374,7,2,3,1,68,20,420,540,4,5
210,11,74,11,1,3,1,57,69,180,300,4,5
211,11,50,11,1,3,1,86,4,60,180,2,5
212,6,530,7,1,3,1,40,85,180,300,2,5
213,11,394,11,2,3,2,44,72,420,540,2,5
214,2,191,2,2,3,2,50,18,300,420,4,5
215,11,447,13,1,3,1,35,73,180,300,2,5
216,9,334,10,2,3,1,4,52,300,600,1,5
217,1,472,2,2,3,1,76,33,60,180,1,5
218,13,580,14,2,3,2,55,53,180,300,4,5
219,6,135,6,2,3,1,95,78,180,300,4,5
220,14,272,14,2,3,1,43,8,300,420,1,5
221,3,446,5,1,3,2,57,81,180,300,2,5
222,12,424,14,2,3,1,81,76,180,300,2,5
223,14,580,16,1,3,1,68,35,180,300,3,5
224,7,207,7,2,3,1,72,39,420,540,2,5
225,3,442,4,2,3,2,49,7,420,540,3,5
226,5,545,7,2,3,1,9,33,60,180,3,5
227,4,426,6,2,3,1,3,37,420,540,2,5
228,14,256,15,1,3,1,22,46,0,300,1,5
229,9,545,11,2,3,1,13,45,60,180,1,5
230,14,270,16,1,3,1,55,40,180,300,4,5
231,12,574,14,1,3,1,37,98,180,300,2,5
232,13,77,15,2,3,2,51,48,0,300,3,5
233,14,341,14,2,3,1,74,72,420,540,3,5
234,8,358,8,2,3,2,59,74,420,540,3,5
235,8,542,10,2,3,1,65,68,60,180,1,5
236,13,94,13,2,3,1,46,25,420,540,3,5
237,7,320,7,2,3,1,47,30,420,540,4,5
238,3,340,3,2,3,2,52,66,420,540,2,5
239,14,9,14,1,3,2,93,5,60,180,3,5
240,14,477,15,2,3,2,10,29,300,420,2,5
241,5,537,6,2,3,2,20,44,0,300,1,5
242,13,539,14,1,3,2,34,97,180,300,2,5
243,5,106,6,1,3,1,64,99,60,180,2,5
244,5,418,5,2,3,1,98,77,420,540,3,5
245,8,6,8,1,3,2,33,40,60,180,4,5
246,5,25,6,2,3,1,71,91,60,180,2,5
247,3,529,4,1,3,1,83,84,60,180,1,5
248,12,46,13,2,3,2,16,58,180,300,3,5
249,1,250,1,2,3,2,2,38,300,600,2,5
250,14,7,15,2,3,2,95,100,420,540,3,5
251,2,35,3,2,3,2,75,32,420,540,3,5
252,11,415,12,1,3,1,85,42,0,300,4,5
253,4,40,5,2,3,1,51,0,300,600,1,5
254,6,299,6,2,3,2,26,26,300,600,2,5
255,14,403,14,2,3,2,95,2,420,540,4,5
256,5,196,5,2,3,1,38,28,300,420,4,5
257,1,38,1,1,3,2,59,39,60,180,4,5
258,13,415,15,1,3,1,32,0,180,300,2,5
259,9,68,9,2,3,1,94,43,180,300,2,5
260,4,72,4,2,3,1,4,16,300,420,1,5
261,11,465,13,2,3,2,20,5,180,300,3,5
262,13,191,13,2,3,1,91,18,420,540,1,5
263,1,92,1,2,3,2,57,15,300,420,4,5
264,9,129,9,2,3,2,71,14,420,540,1,5
265,13,187,13,2,3,2,44,16,300,600,2,5
266,5,4,5,1,3,2,91,22,60,180,2,5
267,8,197,8,2,3,2,84,67,300,600,3,5
268,13,366,13,2,3,1,85,46,420,540,4,5
269,1,77,2,1,3,2,80,38,60,180,3,5
270,1,2,1,2,3,1,90,68,420,540,4,5
271,9,402,9,2,3,2,42,16,420,540,1,5
272,8,366,8,2,3,2,36,78,420,540,2,5
273,1,398,1,2,3,2,50,65,420,540,3,5
274,6,98,7,2,3,1,74,22,300,420,1,5
275,12,95,12,2,3,2,33,99,180,300,3,5
276,4,428,6,1,3,1,70,38,180,300,2,5
277,5,100,5,2,3,1,34,38,420,540,3,5
278,14,195,14,2,3,2,77,40,300,420,2,5
279,10,240,10,2,3,2,100,9,300,420,3,5
280,13,76,13,2,3,1,88,26,420,540,2,5
281,9,269,10,2,3,2,82,21,60,180,4,5
282,13,56,14,1,3,1,87,1,60,180,2,5
283,6,520,7,2,3,2,56,58,420,540,1,5
284,12,157,12,2,3,2,6,10,180,300,3,5
285,8,200,9,1,3,2,82,85,180,300,4,5
286,11,305,11,2,3,2,78,52,420,540,2,5
287,4,317,4,2,3,1,92,3,420,540,1,5
288,5,183,5,2,3,1,90,14,300,420,4,5
289,2,113,3,2,3,1,37,96,180,300,3,5
290,2,118,2,1,3,2,2,8,180,300,2,5
291,3,75,4,1,3,2,92,44,60,180,1,5
292,9,412,10,2,3,2,77,43,420,540,2,5
293,3,502,5,2,3,2,22,91,60,180,3,5
294,5,89,6,2,3,1,84,39,60,180,4,5
295,10,333,11,2,3,1,56,48,300,420,2,5
296,10,50,11,1,3,2,35,56,180,300,4,5
297,14,230,15,2,3,1,61,96,180,300,2,5
298,7,80,8,2,3,2,11,59,420,540,4,5
299,11,264,11,2,3,1,72,41,420,540,1,5
300,4,154,6,1,3,2,63,85,180,300,4,5
301,7,305,7,2,3,1,8,90,420,540,3,5
302,3,199,4,2,3,2,49,71,300,600,2,5
303,10,140,12,2,3,2,66,93,420,540,3,5
304,14,592,15,1,3,2,93,77,60,180,1,5
305,4,484,6,2,3,2,78,63,300,600,1,5
306,13,454,14,1,3,2,61,79,180,300,1,5
307,7,562,8,2,3,2,79,92,0,300,1,5
308,9,111,10,1,3,2,79,38,180,300,4,5
309,2,571,4,2,3,1,59,69,180,300,1,5
310,2,551,3,1,3,1,89,38,60,180,4,5
311,1,304,1,2,3,2,6,66,420,540,1,5
312,10,287,11,1,3,1,3,0,180,300,4,5
313,10,182,10,2,3,2,95,74,420,540,3,5
314,6,560,8,2,3,2,34,59,0,300,2,5
315,9,213,9,2,3,2,19,23,300,420,4,5
316,12,391,13,2,3,1,10,97,60,180,2,5
317,7,510,8,1,3,1,16,30,60,180,1,5
318,4,357,4,2,3,1,88,94,420,540,2,5
319,12,584,13,2,3,2,95,83,180,300,4,5
320,7,350,7,2,3,2,69,87,420,540,4,5
321,7,196,7,2,3,2,100,22,420,540,4,5
322,13,29,13,2,3,2,3,9,180,300,1,5
323,3,413,4,1,3,1,3,59,180,300,4,5
324,1,478,3,2,3,2,43,91,60,180,4,5
325,4,224,5,2,3,2,96,63,420,540,2,5
326,2,222,2,2,3,2,60,91,300,600,1,5
327,10,583,11,2,3,1,24,61,60,180,4,5
328,4,535,5,2,3,1,41,61,300,420,1,5
329,9,397,10,2,3,2,83,67,180,300,3,5
330,5,541,7,2,3,2,2,12,420,540,1,5
331,11,589,12,2,3,2,50,59,0,300,2,5
332,7,82,7,1,3,2,53,60,180,300,3,5
333,14,182,15,2,3,1,35,97,60,180,3,5
334,4,246,5,2,3,1,36,88,300,600,3,5
335,7,74,8,2,3,2,27,10,60,180,4,5
336,5,217,5,2,3,2,43,17,300,600,4,5
337,9,51,9,2,3,1,25,74,420,540,2,5
338,4,439,5,2,3,2,90,2,0,300,4,5
339,13,436,14,2,3,2,19,39,300,600,4,5
340,6,19,6,2,3,2,63,38,420,540,3,5
341,1,20,1,2,3,2,68,86,0,300,2,5
342,10,71,10,1,3,1,84,21,180,300,3,5
343,4,186,5,1,3,1,44,82,60,180,4,5
344,11,489,12,1,3,1,77,84,60,180,4,5
345,7,386,8,2,3,2,26,49,180,300,4,5
346,4,43,4,1,3,1,96,25,60,180,3,5
347,1,415,1,2,3,1,34,67,420,540,4,5
348,10,228,11,1,3,2,6,84,0,300,1,5
349,8,181,9,2,3,1,29,40,180,300,3,5
350,5,219,5,2,3,1,25,51,420,540,1,5
351,12,361,12,2,3,1,67,46,420,540,2,5
352,9,438,11,2,3,1,20,31,300,600,4,5
353,12,204,12,2,3,2,56,90,300,420,1,5
354,2,183,2,2,3,1,52,85,300,420,3,5
355,4,128,5,1,3,1,65,87,180,300,1,5
356,10,366,11,2,3,2,5,32,0,300,1,5
357,11,81,11,2,3,1,17,64,180,300,1,5
358,10,582,11,1,3,1,53,7,60,180,3,5
359,2,43,2,1,3,2,91,54,60,180,4,5
360,1,36,2,1,3,2,84,38,60,180,2,5
361,5,330,5,2,3,1,25,72,420,540,3,5
362,11,381,11,2,3,1,45,6,420,540,2,5
363,1,161,2,2,3,1,76,71,0,300,1,5
364,3,555,5,1,3,1,81,96,60,180,4,5
365,7,509,8,1,3,1,45,72,0,300,1,5
366,5,68,5,1,3,2,33,77,180,300,2,5
367,7,210,8,2,3,1,55,30,300,420,3,5
368,12,358,14,2,3,1,76,15,300,600,3,5
369,4,101,4,2,3,1,86,23,300,420,4,5
370,8,455,9,1,3,1,60,86,60,180,2,5
371,8,330,8,2,3,2,34,11,420,540,1,5
372,1,429,3,2,3,2,38,97,300,420,3,5
373,1,169,1,2,3,2,56,46,300,600,3,5
374,5,535,6,2,3,2,80,47,0,300,1,5
375,7,65,7,1,3,1,12,70,180,300,1,5
376,13,364,13,2,3,2,24,100,420,540,2,5
377,12,223,12,2,3,2,40,11,300,600,3,5
378,6,127,6,1,3,1,87,55,180,300,4,5
379,14,107,15,1,3,2,56,7,60,180,1,5
380,11,240,12,2,3,2,6,88,60,180,1,5
381,4,222,6,2,3,1,62,11,300,600,1,5
382,14,362,15,2,3,2,27,100,0,300,1,5
383,1,131,1,2,3,2,5,69,300,600,3,5
384,9,569,11,2,3,1,51,1,300,600,2,5
385,2,4,2,2,3,1,100,23,300,600,4,5
386,10,45,11,2,3,1,77,99,300,420,2,5
387,4,18,4,2,3,2,94,95,300,600,3,5
388,13,184,14,2,3,1,18,72,420,540,4,5
389,12,368,12,2,3,1,90,20,420,540,3,5
390,7,62,7,2,3,2,57,41,180,300,2,5
391,6,29,6,2,3,2,26,5,0,300,4,5
392,11,186,12,2,3,2,26,9,420,540,1,5
393,1,100,1,2,3,1,49,95,300,600,2,5
394,1,246,1,2,3,1,19,48,300,420,1,5
395,7,272,7,2,3,2,92,11,300,600,3,5
396,14,2,15,2,3,1,77,85,180,300,3,5
397,4,489,5,1,3,2,93,90,60,180,3,5
398,3,270,4,2,3,1,35,82,60,180,4,5
399,7,375,7,2,3,2,93,25,420,540,2,5
400,14,316,14,2,3,2,78,86,420,540,4,5
401,1,263,1,2,3,1,55,36,420,540,1,5
402,6,306,7,2,3,1,10,67,420,540,4,5
403,4,248,4,2,3,1,41,48,420,540,2,5
404,2,138,3,2,3,2,67,20,0,300,2,5
405,5,279,7,2,3,2,68,25,300,600,2,5
406,1,281,1,2,3,1,3,40,300,600,2,5
407,7,353,8,2,3,1,52,43,60,180,2,5
408,2,158,3,2,3,1,59,94,60,180,2,5
409,10,234,10,2,3,1,33,33,300,600,1,5
410,12,339,12,2,3,1,43,1,420,540,3,5
411,11,168,11,2,3,1,74,26,180,300,4,5
412,12,196,12,2,3,1,14,8,300,420,3,5
413,2,48,2,1,3,1,100,50,60,180,2,5
414,4,534,6,2,3,2,53,46,420,540,1,5
415,4,99,4,1,3,1,55,34,180,300,4,5
416,5,52,6,2,3,2,35,38,420,540,4,5
417,10,497,12,2,3,1,96,8,420,540,4,5
418,2,358,3,2,3,2,4,94,60,180,3,5
419,8,361,8,2,3,1,68,26,420,540,3,5
420,9,465,10,1,3,1,52,78,0,300,2,5
421,13,123,14,2,3,2,96,9,0,300,4,5
422,6,395,7,2,3,2,51,58,180,300,4,5
423,10,518,12,1,3,1,65,98,180,300,2,5
424,10,120,10,1,3,2,70,97,180,300,1,5
425,13,460,14,1,3,1,87,81,60,180,2,5
426,7,542,8,2,3,1,19,14,420,540,3,5
427,11,23,12,1,3,1,0,62,60,180,3,5
428,8,111,9,1,3,2,40,77,180,300,3,5
429,11,125,12,1,3,1,36,58,180,300,3,5
430,11,269,11,2,3,1,21,44,300,420,3,5
431,10,71,10,2,3,1,89,4,420,540,3,5
432,12,272,12,2,3,1,27,90,420,540,3,5
433,3,582,5,2,3,1,99,50,60,180,3,5
434,4,521,6,2,3,1,70,11,420,540,4,5
435,4,516,6,1,3,2,36,78,180,300,2,5
436,8,92,8,1,3,1,7,0,180,300,3,5
437,2,4,3,2,3,1,4,3,180,300,4,5
438,10,451,11,2,3,1,81,56,0,300,4,5
439,7,243,8,2,3,2,81,77,180,300,2,5
440,3,277,5,2,3,1,2,36,180,300,2,5
441,8,552,9,1,3,1,94,72,0,300,2,5
442,2,34,3,1,3,1,54,13,0,300,2,5
443,11,423,13,2,3,2,0,100,180,300,3,5
444,4,459,5,2,3,2,17,79,0,300,1,5
445,10,456,11,2,3,2,41,71,180,300,1,5
446,4,238,4,2,3,1,8,22,420,540,3,5
447,14,237,15,1,3,1,36,68,180,300,1,5
448,9,306,9,2,3,2,22,85,420,540,4,5
449,7,469,8,1,3,2,17,8,180,300,1,5
450,12,252,13,2,3,2,27,15,300,420,4,5
451,9,197,10,2,3,1,61,100,300,600,4,5
452,8,10,9,1,3,1,66,51,60,180,4,5
453,9,331,9,2,3,1,85,10,420,540,2,5
454,3,358,3,2,3,2,54,93,420,540,1,5
455,3,392,5,2,3,2,82,70,420,540,2,5
456,6,236,6,2,3,2,86,40,300,600,2,5
457,5,335,6,1,3,1,18,14,60,180,2,5
458,2,343,2,2,3,1,86,62,420,540,4,5
459,11,280,12,1,3,1,17,76,180,300,1,5
460,14,238,16,1,3,1,61,38,180,300,2,5
461,2,270,3,2,3,1,79,42,300,600,2,5
462,4,423,5,1,3,2,25,39,60,180,2,5
463,8,179,8,2,3,2,55,10,420,540,2,5
464,14,54,15,2,3,1,73,78,180,300,3,5
465,8,43,8,2,3,1,91,18,0,300,4,5
466,3,252,3,2,3,1,71,4,420,540,1,5
467,13,407,13,2,3,1,68,52,420,540,4,5
468,11,70,12,2,3,2,77,40,180,300,2,5
469,1,14,2,2,3,1,32,70,60,180,4,5
470,4,125,5,1,3,2,69,84,60,180,2,5
471,7,488,9,2,3,2,43,88,180,300,2,5
472,11,195,13,2,3,1,35,58,0,300,3,5
473,13,509,15,1,3,1,24,2,60,180,4,5
474,3,595,5,2,3,1,42,20,180,300,4,5
475,9,374,9,2,3,1,11,98,420,540,2,5
476,5,216,5,2,3,1,87,3,420,540,2,5
477,5,54,6,2,3,2,62,56,420,540,3,5
478,1,293,1,2,3,2,94,99,300,420,4,5
479,2,403,2,2,3,1,38,87,420,540,4,5
480,6,213,6,2,3,1,57,44,420,540,3,5
481,4,420,5,2,3,1,63,96,300,420,3,5
482,3,417,3,2,3,1,83,7,420,540,1,5
483,13,22,13,1,3,1,50,49,60,180,3,5
484,13,155,13,1,3,1,26,69,180,300,3,5
485,12,313,12,2,3,1,93,78,420,540,2,5
486,14,455,16,1,3,1,10,83,180,300,4,5
487,9,390,10,2,3,2,100,19,0,300,3,5
488,10,88,10,1,3,1,66,20,180,300,4,5
489,2,74,3,2,3,1,5,27,300,420,2,5
490,5,274,7,1,3,1,63,95,0,300,1,5
491,14,434,15,2,3,1,28,51,0,300,4,5
492,1,342,1,2,3,2,7,91,420,540,3,5
493,4,599,5,1,3,2,47,86,60,180,2,5
494,3,488,5,2,3,1,0,68,300,600,2,5
495,5,279,5,2,3,2,62,56,300,600,3,5
496,7,205,9,2,3,1,55,1,180,300,4,5
497,7,64,8,2,3,2,22,90,60,180,1,5
498,4,302,5,1,3,1,16,76,0,300,2,5
499,5,299,5,2,3,2,93,63,420,540,4,5
500,11,474,13,2,3,1,40,48,180,300,2,5
501,3,74,4,2,3,1,8,8,180,300,3,5
502,6,526,8,2,3,2,61,78,300,420,2,5
503,13,525,14,2,3,2,21,40,0,300,2,5
504,2,95,3,2,3,2,33,67,300,420,1,5
505,14,457,15,2,3,2,32,98,180,300,3,5
506,6,486,7,2,3,2,19,14,0,300,2,5
507,8,435,10,2,3,2,51,52,0,300,3,5
508,9,271,9,2,3,1,77,26,300,420,1,5
509,2,398,4,1,3,2,47,68,180,300,3,5
510,9,108,10,1,3,1,16,32,0,300,3,5
511,7,386,7,2,3,1,21,42,420,540,2,5
512,7,203,8,1,3,2,58,38,180,300,4,5
513,5,257,6,2,3,1,27,31,180,300,1,5
514,10,156,10,1,3,1,7,16,180,300,1,5
515,1,330,2,2,3,2,41,58,0,300,1,5
516,8,354,9,2,3,2,0,40,180,300,1,5
517,11,130,12,2,3,1,95,91,60,180,3,5
518,9,387,10,2,3,2,51,95,60,180,2,5
519,1,379,2,2,3,1,16,99,420,540,4,5
520,5,155,5,2,3,2,44,21,300,420,4,5
521,13,574,15,2,3,1,71,100,60,180,3,5
522,10,519,12,1,3,1,24,79,60,180,3,5
523,12,21,12,2,3,1,77,17,300,420,2,5
524,6,494,7,1,3,1,25,59,0,300,2,5
525,1,537,2,2,3,1,28,36,60,180,2,5
526,2,511,3,1,3,2,79,78,180,300,2,5
527,13,71,13,2,3,1,7,36,420,540,1,5
528,14,245,14,2,3,1,81,50,420,540,1,5
529,4,139,5,1,3,2,27,16,180,300,1,5
530,11,432,12,2,3,2,95,3,180,300,1,5
